entrez_id,logFC,PValue,,
9191,0.445603776,0.277008644,,
57512,-1.338827031,0.277012767,,
54726,-0.435175486,0.277033615,,
55066,-0.639336008,0.277162879,,
353500,-0.729583057,0.277248415,,
79701,0.473767565,0.277268059,,
53340,0.862702065,0.277327155,,
64080,-0.657154611,0.277346577,,
9276,0.410928511,0.277624714,,
64087,0.446675186,0.27768134,,
9424,0.561748046,0.277799503,,
56670,0.610886529,0.277875572,,
55017,0.460641168,0.277973492,,
100,-0.823302218,0.278002068,,
85450,0.793591563,0.278147043,,
57466,-0.45079216,0.278185077,,
137392,0.851520157,0.278208261,,
64092,0.673070102,0.278589913,,
116224,-0.43876487,0.278615354,,
51750,0.593991156,0.278707635,,
57547,-0.560671002,0.278787821,,
128061,0.48041559,0.278889912,,
3570,0.621598731,0.278910075,,
90204,0.549378037,0.278927011,,
55660,0.462580232,0.279067679,,
280636,0.610981651,0.279165327,,
414899,-0.940949469,0.279202825,,
1743,0.425453684,0.279283274,,
414245,-0.720044136,0.279466393,,
6137,0.432558665,0.279774323,,
7789,-0.474453643,0.279830606,,
6133,0.469161105,0.279837056,,
54820,-0.775418485,0.280075621,,
7286,0.817467988,0.280115593,,
8131,-0.468498351,0.28025669,,
432,1.191654051,0.280433548,,
11221,-0.692443505,0.280453738,,
6901,0.549960516,0.280717552,,
6602,0.494452476,0.280758998,,
202051,0.59634252,0.280778705,,
29070,-0.627030647,0.280779581,,
951,-0.859464552,0.281016657,,
59348,-0.509983507,0.281235515,,
7564,0.524265412,0.281314282,,
9175,-0.474524452,0.281333535,,
127602,-0.971284656,0.2813662,,
79796,0.448865185,0.281366549,,
54440,0.714238661,0.281494238,,
3396,0.499325481,0.281839615,,
673,-0.542631452,0.281941593,,
84243,0.556872835,0.282122326,,
10278,-0.805705044,0.282141587,,
27433,0.531666342,0.282231752,,
23557,0.473478834,0.282327728,,
6399,-0.461460252,0.282327861,,
83606,0.507745359,0.282389233,,
3612,-0.485631579,0.282458072,,
2000,0.768648564,0.282488432,,
80760,0.98336815,0.28254842,,
51094,-0.426646932,0.282598182,,
5052,-0.527440372,0.282886204,,
25820,-0.394140119,0.283035811,,
55837,-0.464220356,0.283121101,,
3020,0.618735683,0.283129263,,
9729,0.652322359,0.28313417,,
282890,0.971012884,0.283389548,,
9650,-0.694852438,0.283437027,,
64420,0.900110611,0.283622909,,
126272,-0.652699116,0.283719405,,
64417,0.467453941,0.283740674,,
1767,1.060068591,0.283744644,,
387751,-0.830722796,0.283847503,,
730,-0.954538009,0.284043075,,
79862,0.538942733,0.284098561,,
100505676,-0.618799986,0.28411736,,
412,-0.993164118,0.284149227,,
6230,0.505798823,0.284185106,,
162967,0.502796951,0.284207213,,
79707,0.427597029,0.284285426,,
3703,0.478925781,0.284376056,,
79577,-0.495732307,0.284507671,,
3985,0.680807243,0.284868897,,
100127983,0.84234704,0.285033207,,
9227,-1.177390966,0.285040629,,
100507254,-0.814158569,0.285121936,,
4851,0.578067213,0.28532802,,
5387,0.554176777,0.28535021,,
54972,0.838026705,0.285420201,,
10262,0.500203065,0.28553527,,
5315,0.712363275,0.285594357,,
3433,-0.895642262,0.285847387,,
83716,0.604429639,0.286292596,,
6143,0.461089094,0.286296115,,
79714,0.592329148,0.28641448,,
55110,0.501265541,0.286962418,,
100132891,1.357533,0.286972522,,
51611,0.463870511,0.286973907,,
105374057,-0.854698747,0.287009784,,
55830,0.433845976,0.287017072,,
10505,-0.80550055,0.287089861,,
9647,0.637729935,0.287324306,,
10300,-0.730399743,0.287501264,,
83658,-0.499544725,0.287544719,,
7167,0.705279569,0.287591981,,
79834,-0.459838636,0.287682776,,
9360,-0.413904389,0.287786673,,
27112,-0.759851208,0.288025456,,
114548,-0.632457103,0.288205624,,
6146,0.430267494,0.288235456,,
151354,1.119115917,0.288264369,,
100505876,-0.429713717,0.288317609,,
26010,0.522110532,0.28844393,,
66005,0.456654448,0.288885353,,
6429,0.461553192,0.289022247,,
101929423,-0.714947333,0.289229022,,
727957,-0.760470861,0.289406002,,
4927,0.424395832,0.289488871,,
8284,-2.277871918,0.289511715,,
64327,0.437288666,0.289549171,,
51031,0.478365651,0.289636695,,
84532,-0.629829422,0.289688317,,
79587,0.416095954,0.289726337,,
6294,-0.418557235,0.290017172,,
4849,-0.523656389,0.290078058,,
23339,-0.402664742,0.290085269,,
51253,0.486478142,0.290177603,,
55818,0.440252635,0.29036869,,
58492,0.488234836,0.29038451,,
474343,-0.49573082,0.290487052,,
23174,-0.444966144,0.290898499,,
5116,-0.416909634,0.290926288,,
84300,0.467199194,0.29094602,,
22929,0.409298097,0.290952244,,
79921,-0.415901002,0.290957476,,
6503,0.501924516,0.291006425,,
51071,0.648859623,0.291037729,,
51313,-0.648022074,0.291101497,,
100132273,-0.604465374,0.29128559,,
2596,1.137143457,0.291310463,,
57088,0.581224058,0.291447869,,
203069,-0.459996283,0.291514396,,
1912,0.509830768,0.291538811,,
84524,-0.480236902,0.291575699,,
80003,-0.639943612,0.291723877,,
256364,0.622966229,0.29178276,,
29958,-0.625502541,0.291994965,,
123803,0.549451538,0.292017197,,
221496,0.446326326,0.29230456,,
91544,0.777185501,0.292442228,,
387036,-0.734333805,0.292562961,,
151176,1.471060278,0.292568666,,
154141,-0.905476662,0.292571456,,
100033439,-0.831559002,0.292616978,,
26086,0.477807298,0.292833506,,
9040,-0.561306991,0.29286734,,
401014,0.98334045,0.292869858,,
53635,-0.468643053,0.292909482,,
2239,0.585870684,0.292923761,,
85416,0.736564341,0.292949823,,
131601,0.463121397,0.29301295,,
100129792,-1.185351887,0.293261912,,
751071,0.527118541,0.29337089,,
23201,-0.547568042,0.293388605,,
3837,0.428040701,0.293436528,,
2171,1.152349851,0.293597314,,
374920,-0.619123162,0.293632587,,
8459,0.820254406,0.293667233,,
84826,0.620855578,0.293758705,,
199223,0.61732286,0.294111911,,
79027,0.463741188,0.294124046,,
150696,-0.632893342,0.294126937,,
54455,0.444987191,0.294170626,,
51258,0.437820531,0.294227273,,
64320,0.446994401,0.294272559,,
56996,0.527396577,0.294277271,,
79087,-0.467288555,0.294390213,,
8913,-1.32058596,0.294514891,,
3718,0.807165677,0.294665427,,
29929,0.487403584,0.294979261,,
1386,-0.398687061,0.295003537,,
7307,0.484243131,0.295110554,,
3661,0.479830504,0.295222796,,
9994,-0.426350115,0.295263416,,
144347,-0.860569426,0.295624868,,
54674,0.934196728,0.295662599,,
78999,0.75774473,0.295708394,,
5394,0.457559778,0.295722526,,
9510,-0.806754831,0.296149229,,
64147,0.810297311,0.296318029,,
123355,-0.461716503,0.296440497,,
10005,-0.489785085,0.296455511,,
22881,0.954208638,0.296546087,,
5685,0.429175251,0.296662093,,
784,-1.426070188,0.296804819,,
252839,0.499482937,0.296806816,,
678655,-0.487006443,0.296878967,,
130162,0.476611187,0.296951993,,
10671,-0.505817449,0.297118538,,
8900,-1.707316923,0.297401375,,
81605,0.516955535,0.297457467,,
11047,0.430997741,0.297529192,,
6688,0.763864951,0.297594889,,
126326,0.684298173,0.29774207,,
54558,0.614344063,0.298013014,,
80728,-0.578801618,0.298123541,,
128308,0.508323587,0.298133409,,
2130,0.417113257,0.298153822,,
283459,-0.466407324,0.298166008,,
80219,-0.454078196,0.298251428,,
340533,-1.580517361,0.298313583,,
8504,-0.428050473,0.298349135,,
11278,0.705732915,0.298499013,,
29842,0.762610047,0.298927441,,
113178,-0.606276003,0.298930496,,
3717,-0.410368904,0.298931759,,
8139,-0.421209391,0.299019591,,
219927,0.553718967,0.299032889,,
23251,-0.708271874,0.299110665,,
22808,-0.680676346,0.299235725,,
91661,0.633339934,0.299348559,,
256643,-0.396316043,0.299494573,,
102723322,0.693024177,0.299531712,,
6884,-0.434358058,0.299556965,,
10961,0.424023134,0.299599343,,
7508,-0.50772801,0.29968305,,
57605,-1.02849996,0.299714783,,
57556,-0.732844581,0.299835864,,
55486,0.452637156,0.299847118,,
285282,-0.429964724,0.300254382,,
9203,-0.414949827,0.30030883,,
79088,0.43897709,0.300329928,,
3895,-0.543972918,0.300368591,,
6023,0.47503277,0.300475519,,
128853,0.56776844,0.300586799,,
3188,-0.427622934,0.300602683,,
65217,-1.499674231,0.300840281,,
55113,-0.633783413,0.300913078,,
164633,1.325386561,0.300936886,,
23075,-0.541521041,0.300963234,,
56154,-0.741630431,0.30104078,,
3795,-0.543483762,0.301201265,,
55858,-0.867395515,0.301711128,,
92400,-0.434924755,0.30189667,,
1537,0.48787218,0.301990147,,
8480,0.497584815,0.302048531,,
23479,-0.520046691,0.302151025,,
3265,-0.508736545,0.302191452,,
4058,1.357119355,0.30228221,,
79039,0.438778159,0.302351573,,
124411,0.42932072,0.302419068,,
10333,-0.614333071,0.302550803,,
2010,0.517780637,0.302554198,,
678,0.617180342,0.302596633,,
139716,0.725328337,0.302732437,,
81926,-0.440369914,0.302761634,,
10985,0.395335144,0.302835626,,
400566,-0.731138588,0.302838765,,
5989,-0.525085628,0.302905807,,
7328,0.425108968,0.303292051,,
152110,-0.963027314,0.303296548,,
286103,-0.647099273,0.303385908,,
26121,0.411532935,0.303409695,,
4045,-0.591314974,0.303479849,,
100130894,-0.823660821,0.303489992,,
84064,-0.422329308,0.303521931,,
100526842,0.676712925,0.303567549,,
10063,-0.41960767,0.303730182,,
728730,-0.875587816,0.303762755,,
5092,0.613725312,0.303770183,,
5728,-0.507626683,0.303795198,,
93,-0.546109804,0.303832825,,
7268,-0.579653422,0.303946574,,
619383,0.536351185,0.304240296,,
54923,0.605439272,0.304335695,,
54994,0.483508853,0.304567088,,
163933,-1.060226748,0.304607619,,
55083,0.637959468,0.304611465,,
55145,-0.483361587,0.304650292,,
10423,-0.494175071,0.30473547,,
5896,0.757217484,0.30478582,,
78997,-1.266131381,0.304826582,,
5881,0.890311297,0.304830794,,
7347,-0.504281625,0.304893669,,
101927289,0.825600976,0.30496511,,
338773,-0.886524914,0.304989432,,
23029,0.528955145,0.305163122,,
1429,0.412040473,0.305445828,,
9827,-0.433019107,0.30550436,,
388552,-0.515724618,0.305610555,,
2042,1.153785963,0.305772376,,
58538,0.993533773,0.30583652,,
126375,0.469348953,0.305851605,,
56143,-1.143924335,0.305956341,,
26747,-0.516015454,0.306013518,,
58533,-0.612838481,0.306082445,,
134553,-0.424423918,0.306157874,,
144699,-0.510510018,0.306337942,,
23559,0.466535671,0.306356832,,
144363,-0.592032644,0.306475144,,
440248,0.450840869,0.306520962,,
9132,-1.04847517,0.306634775,,
138311,0.946607022,0.306867251,,
10640,-0.440144352,0.306891651,,
2710,0.433804322,0.306950923,,
27336,-0.391136396,0.307331945,,
84140,-0.42979741,0.307362671,,
4150,0.540704914,0.307395125,,
944,0.719911933,0.307490613,,
1264,1.365043347,0.307579714,,
6224,0.416646,0.307831875,,
105372481,0.442954542,0.307917805,,
2677,0.416226187,0.307936133,,
9590,1.1090987,0.308016951,,
54661,0.709041118,0.308415752,,
4782,-0.591815332,0.308457623,,
51393,0.798388901,0.308543522,,
386758,-0.63483837,0.308689635,,
221002,-1.356083159,0.308790189,,
101927957,0.73691033,0.308796261,,
79145,-0.456192765,0.308844983,,
55762,-0.55188499,0.308901799,,
51068,0.441548673,0.309337032,,
343990,-1.2657926,0.30935548,,
4166,-0.911349513,0.309744256,,
79731,0.449645398,0.309839038,,
51103,-0.466043308,0.309932135,,
2314,0.388151402,0.310118115,,
84142,0.587856998,0.310171166,,
7257,-0.383759086,0.310197349,,
84924,-0.421118887,0.31025003,,
60494,-0.726122093,0.310300033,,
160518,-0.568252366,0.310420433,,
1859,-0.403766123,0.310455743,,
5962,-0.707808956,0.310475669,,
55142,0.478708754,0.310478965,,
64746,0.388076658,0.310486746,,
339287,-0.389030224,0.310643864,,
100996348,-0.824037414,0.310980154,,
57018,0.604160354,0.310991154,,
388962,0.577127267,0.311042406,,
387646,-0.744027179,0.31116945,,
80774,0.754379559,0.311178531,,
101927217,-0.622171929,0.311274508,,
10081,-0.435416221,0.311280544,,
9836,0.437155744,0.311585819,,
8209,-0.425108834,0.311627925,,
4061,-0.979676165,0.311642914,,
22880,0.398735268,0.311931118,,
101927275,-0.520075586,0.311986354,,
3631,-0.754677942,0.312197191,,
79760,0.532268346,0.312253054,,
9400,-0.417602831,0.312328703,,
79874,0.44062617,0.312329353,,
90809,-0.407493161,0.312525821,,
8820,0.678375321,0.312697947,,
10659,-0.854303964,0.312774721,,
55051,-0.488323749,0.312818917,,
53832,-1.167663894,0.312832366,,
29062,0.481540945,0.312922533,,
5217,-0.766230138,0.313065456,,
2040,0.541620601,0.313164032,,
5283,0.484907154,0.313235744,,
51575,0.529090141,0.313364727,,
3360,-1.521139813,0.313447639,,
94241,0.700348481,0.31346928,,
254048,-0.453676289,0.313538802,,
55327,-0.411880231,0.313614949,,
9031,0.432420329,0.313649877,,
84869,-0.408084123,0.313659834,,
79091,0.452933963,0.313721462,,
51533,-0.566906982,0.313786597,,
9887,-0.437275338,0.31380267,,
54958,-0.741152912,0.313961598,,
56270,0.46733877,0.314139301,,
124402,-0.506178015,0.314376526,,
5976,-0.39192424,0.314547165,,
327,0.526324816,0.314552017,,
1501,-0.522008624,0.314558492,,
81794,0.575386796,0.314793953,,
59284,-0.552688819,0.314814205,,
26064,0.611775075,0.314962245,,
8667,0.418621469,0.315001546,,
54768,-0.860606678,0.3151415,,
9600,-1.020015043,0.315163372,,
55003,0.435761192,0.315201052,,
22955,0.573236956,0.315355301,,
6722,0.514149725,0.315399502,,
155060,0.525967142,0.315508715,,
64067,0.494496223,0.315534685,,
200424,-0.417478562,0.315538686,,
7392,-0.399787451,0.315596917,,
2643,0.530006888,0.315657151,,
23127,-0.821204394,0.315682609,,
642273,-1.37134169,0.31582441,,
108783654,-0.491661059,0.315842575,,
200420,-0.742017347,0.315909252,,
718,0.816764547,0.315915732,,
11340,0.589897317,0.315947316,,
171017,0.410877445,0.315949395,,
3276,0.395617587,0.316102338,,
81788,0.835471416,0.316171925,,
8506,-1.118129068,0.316212925,,
25766,-0.439642976,0.316366683,,
284390,-0.535820118,0.316492392,,
57526,-1.197798474,0.316750236,,
80778,-0.483577132,0.316808008,,
151230,0.636061762,0.316811339,,
26523,-0.462321719,0.317096615,,
5594,-0.579268662,0.317134324,,
10845,-0.432140444,0.317136501,,
152330,-1.469800572,0.317143378,,
26043,-0.43696332,0.317288332,,
55250,-0.40746737,0.317664854,,
642280,-0.749502551,0.317765672,,
8800,0.520976307,0.317766213,,
57593,0.549761485,0.317766998,,
84334,0.454026451,0.317797514,,
10893,-1.200039542,0.317890693,,
57136,0.493563006,0.317970924,,
10838,-0.385563443,0.318168097,,
7283,0.583365579,0.318364781,,
23314,-0.62875108,0.318491835,,
54584,0.590630211,0.318719801,,
374875,-0.842380258,0.318869689,,
152100,-0.452122138,0.318894578,,
1727,-0.392635613,0.318997108,,
1843,0.607356709,0.319112978,,
79020,0.529363789,0.319302302,,
2967,0.429138718,0.319499708,,
3123,1.191379807,0.319505037,,
401494,-0.643190079,0.319540018,,
80742,0.448655098,0.319541255,,
7913,0.503296114,0.319641963,,
285600,-0.567843747,0.320130109,,
54989,-0.401575808,0.320367747,,
3954,0.454113402,0.320374623,,
10226,-0.850820836,0.320392256,,
6540,-0.721409298,0.320468748,,
440097,0.987308435,0.320624643,,
93166,-0.73989823,0.32064485,,
693229,-0.71143432,0.320888028,,
10163,-0.686845274,0.320932644,,
113278,0.721838181,0.32105189,,
238,1.135527404,0.321060681,,
80264,-0.511217923,0.321085708,,
5970,0.444262164,0.321097076,,
6041,0.430390586,0.321251166,,
9378,-1.095418471,0.321435634,,
90390,-0.581599913,0.321491373,,
23344,0.385395561,0.321639217,,
9320,-0.37553043,0.32174394,,
10935,-0.396504642,0.321780979,,
79948,-1.630206766,0.322002038,,
27339,-0.439549593,0.322083103,,
53917,0.552655293,0.322117215,,
10533,-0.394321606,0.322175115,,
100233209,0.766279199,0.322181502,,
55588,-0.392965962,0.322220161,,
7569,-0.435649754,0.322327495,,
9704,0.468689845,0.322355249,,
1660,0.389351923,0.322438588,,
5641,0.431265467,0.322499286,,
29901,0.554175959,0.322679263,,
51727,-0.413856423,0.322727436,,
83594,-0.556062812,0.322745736,,
100009676,0.52443199,0.322827622,,
124739,-1.565712462,0.322856172,,
6421,0.50314298,0.323230965,,
2081,0.425552141,0.323317475,,
9927,-0.404412313,0.323324206,,
83440,0.421010836,0.323344834,,
140612,-0.699489469,0.32356283,,
90407,0.45538538,0.323672007,,
81576,0.43329108,0.323873187,,
100288142,0.56081462,0.323976288,,
199692,0.480123535,0.324280942,,
101927720,-0.674263873,0.324455794,,
677774,0.608445377,0.324461627,,
55258,-1.37824968,0.324484513,,
8799,-0.44179304,0.324530662,,
165679,-1.373830669,0.324585744,,
140809,1.062658582,0.324705884,,
8106,0.421338105,0.324712139,,
9617,0.506249628,0.324748473,,
2653,-0.550586419,0.324780448,,
10521,-0.474912381,0.324893157,,
23708,0.549280692,0.324937086,,
64708,-0.389470897,0.3251011,,
598,-0.489434603,0.325162793,,
10775,-0.394176317,0.325253577,,
10137,0.396815514,0.325361457,,
4331,-0.372349501,0.325380721,,
2617,0.539104474,0.325475089,,
400713,0.543748047,0.325495979,,
54856,0.405350733,0.325512199,,
51523,-0.406642816,0.325770884,,
100874032,-0.9110128,0.325789802,,
79758,-0.521478085,0.325850512,,
204962,1.575054237,0.3259995,,
6506,-0.800125834,0.326262651,,
4218,0.424972581,0.326265399,,
79863,0.418734196,0.326388227,,
144404,0.556380523,0.326392685,,
347731,-0.825346685,0.326420441,,
4666,0.394426404,0.326420957,,
81929,-0.379269337,0.326554435,,
144245,-0.549214815,0.326586155,,
134147,0.751987376,0.32675377,,
221,0.769448399,0.326890907,,
7323,-0.364263131,0.32701423,,
7027,0.432891483,0.327022109,,
55841,-0.488571184,0.327166842,,
8566,-0.691437536,0.327331484,,
51496,0.390706078,0.327448302,,
10793,0.501376827,0.327586637,,
55628,-0.384202351,0.327593114,,
149175,0.665189581,0.327615446,,
57130,0.4437338,0.32781554,,
6666,0.440526361,0.327867332,,
3459,-0.571332295,0.328035235,,
10565,-0.390725901,0.328316169,,
643988,-1.175640398,0.328332558,,
93058,0.516292522,0.328402468,,
23014,-0.39046479,0.328427695,,
169841,-0.505284346,0.328504295,,
114984,0.526571431,0.328829287,,
317781,-0.41457427,0.329010576,,
84364,-0.385959302,0.329227002,,
51339,0.653020745,0.329314332,,
100507533,0.567078399,0.329314556,,
152006,-0.366330954,0.329352117,,
403313,-0.441944271,0.32941427,,
22889,0.430550849,0.329505132,,
741,0.587785146,0.329535141,,
84975,0.474227829,0.329696901,,
25876,-1.046765455,0.329920132,,
114987,-0.492089787,0.329960977,,
51397,0.401930406,0.3300398,,
313,-0.798243931,0.330132553,,
1025,-0.373421175,0.330149835,,
440345,0.573924212,0.33017024,,
140680,0.482659892,0.330304197,,
90990,-1.014063941,0.330348665,,
81034,-0.417003177,0.33037908,,
5338,0.507481354,0.330393909,,
203102,0.466721839,0.330499351,,
57827,0.438796549,0.3306179,,
92126,0.69581429,0.330739272,,
51,0.383549743,0.330882121,,
84717,0.409314231,0.330897052,,
10490,-0.3974588,0.330907486,,
8880,0.519696255,0.330911024,,
130540,0.61453657,0.331054514,,
