entrez_id,logFC,PValue
9997,0.295655191,0.313323071
3268,0.291130141,0.313369412
643836,0.218400617,0.31344766
400831,0.349058447,0.313454808
284459,0.191319602,0.31365992
101930370,0.279074302,0.313777758
129685,0.345238346,0.313781551
4050,0.529949646,0.31405907
4010,1.324224135,0.314082384
4286,-0.319375207,0.314255141
91608,-0.338828862,0.314358567
150776,-0.339587216,0.314415065
64841,0.219290828,0.314496076
57645,-0.179873609,0.314515954
2321,-0.327481024,0.314523584
347,-0.665384923,0.314822664
730,1.033714189,0.314891062
10371,0.809264967,0.315002293
222234,0.189726006,0.315139262
22806,0.669437571,0.315172193
56111,-0.57546641,0.315377843
84215,-0.639626938,0.316238372
125488,-0.248926642,0.316293854
11081,-1.425380024,0.316307083
283710,-0.430424832,0.316364833
5520,-0.184992258,0.316437342
401398,0.450481712,0.31652967
1378,1.1413242,0.316619463
3664,0.597482518,0.316676033
162333,0.48970716,0.31669171
353497,-0.423206938,0.316947761
10533,-0.190943372,0.317082769
84629,0.335907994,0.31730766
1432,0.210221056,0.317320771
8837,0.211015533,0.31732835
84102,-0.272224409,0.31733143
64132,0.218498123,0.317668453
8975,-0.22810146,0.318011942
731275,0.408523347,0.318025842
23219,-0.139529647,0.318228708
55037,0.153748646,0.318266209
153830,0.200041025,0.31830355
55786,-0.324599406,0.318847817
2274,-0.561605491,0.318865232
6347,0.763876875,0.318874146
6328,-0.533779854,0.318900523
1630,-0.62268388,0.318902539
8742,0.273137072,0.319057331
23547,0.934570227,0.319101086
56136,-0.852851566,0.31920086
7051,0.454466299,0.319240061
201475,-0.169679612,0.319279692
100130691,0.223443056,0.319346436
440584,-0.389627894,0.319348348
83858,0.341578365,0.319415574
8995,-0.481383465,0.319418335
5358,0.424317594,0.319442922
27019,0.832161007,0.319489699
100381270,-0.608087368,0.319557224
55298,-0.120433531,0.319570117
101928521,0.757612793,0.31986451
23366,-0.286870628,0.31997386
158434,0.736038679,0.31997846
107986100,-0.366814361,0.320224769
11073,0.221411881,0.320442066
51684,-0.228709861,0.320602441
1979,0.186424508,0.320739183
8888,-0.200502234,0.320745436
285525,0.381548534,0.320913375
401565,0.57579304,0.321129947
10229,-0.167958758,0.321352511
101928728,0.376132077,0.321503519
100128770,0.562481953,0.32178546
377841,0.742021274,0.322001034
5608,0.329408433,0.322060938
65065,0.194707481,0.32213494
56160,0.198368262,0.322225688
6795,0.467040285,0.322337639
5196,0.800876383,0.322458358
6498,-0.1894203,0.322567492
390598,-0.358734271,0.322736844
23380,-0.234804288,0.322786512
7071,0.281104827,0.322800384
875,0.515667419,0.323029472
892,0.254074892,0.323033385
100507283,-0.308398756,0.323181245
80319,-0.502047291,0.323187266
284312,-0.665123781,0.323407614
10402,0.300937293,0.323445106
2692,0.673254592,0.323613509
54516,0.194013325,0.323651298
23639,-0.384535296,0.32387079
3609,0.219969953,0.324336597
23559,0.242777864,0.324376771
114826,0.187528496,0.324410427
116225,0.227375472,0.324422955
79622,0.272552583,0.324458048
5223,-0.21391734,0.324514958
64779,0.192033315,0.324635261
148898,0.270421131,0.324814849
158055,0.496992047,0.324828627
55124,-0.569961168,0.325051386
10223,0.609635469,0.325074898
27005,0.186824395,0.325233496
102546175,0.75695987,0.325234301
64090,-0.489921596,0.325309977
51119,0.213103728,0.325587103
8611,0.288403129,0.325635184
7073,-0.197824298,0.325773854
91373,0.314689706,0.326033278
116840,0.235987543,0.326438166
151354,-0.466284983,0.326474916
100287366,0.783945072,0.32648153
6940,0.207738757,0.326556398
343578,0.814482398,0.326732032
27113,-0.313271479,0.326733789
55697,-0.170015287,0.326833784
101927314,-0.555411585,0.327172781
56655,0.433888982,0.327370609
1314,0.163439647,0.327604827
347902,0.59414519,0.327766813
10730,-0.169633649,0.327972742
439936,1.896202291,0.328019434
441389,1.162333533,0.328153328
3557,0.650902229,0.328393564
728448,-0.436893446,0.328413569
29970,-0.349189589,0.328602667
55064,-0.348481892,0.328773625
404093,-0.233237158,0.329018038
7075,0.352459298,0.329031999
196403,0.657627452,0.32911878
26206,0.590720302,0.329213663
346007,-0.613016482,0.329339853
7415,-0.18810452,0.329388117
91614,-0.394576862,0.329402211
643008,-0.521664301,0.329461038
23139,-0.227966913,0.329608051
9640,-0.217015456,0.329651445
55856,0.208096735,0.329745671
26589,0.226021253,0.329757001
127428,0.146145782,0.329880768
5768,0.29178123,0.330035951
54206,0.527079344,0.330100812
6734,0.185560891,0.330292946
222962,0.468965396,0.330424683
100131551,0.938366316,0.330494348
84518,0.553852516,0.330735087
353091,-0.453932671,0.330896536
404220,0.344241501,0.330913147
50808,0.242162131,0.330933288
4722,0.253939183,0.331478205
23481,0.226450626,0.331596723
55070,0.192279971,0.331664362
2495,0.320956755,0.331720047
118487,0.252256946,0.331755952
51809,0.260513247,0.331758346
2935,0.140603869,0.332022705
100049716,-0.356087305,0.332235117
400946,0.735921845,0.332431054
55831,0.199990219,0.332461904
401236,0.974766008,0.332504882
401115,0.433056107,0.332569893
84270,0.285085733,0.332634285
2969,0.292193856,0.332676688
6047,0.149417879,0.333046265
85456,0.317736383,0.333098263
204962,0.787302295,0.3334368
8220,-0.186762703,0.333473312
79657,-0.176448302,0.333573752
23503,0.27090106,0.333615051
115708,-0.223401695,0.333768232
84706,-0.285430095,0.334082616
2053,0.436452477,0.334084217
284076,0.765218472,0.334414572
130132,0.338389445,0.33445319
883,-0.25581319,0.334742813
728558,-0.202571827,0.334855395
221527,0.384135594,0.335357153
101926911,0.349194018,0.335417296
221711,-0.470985177,0.335512123
100506710,-0.188625139,0.335537396
51024,0.294127828,0.335689374
11138,-0.369939419,0.335760541
23180,0.375073185,0.335783728
57577,0.33306076,0.335851781
8650,0.180432479,0.335940456
4661,0.871860001,0.336385706
80723,0.350199378,0.336442675
400499,-0.387326449,0.33646254
107986453,-0.548736819,0.336583735
388536,0.224127483,0.336704856
23089,-0.5355383,0.336812922
80207,-0.184851742,0.337259561
146177,0.880991669,0.337386288
25909,0.256849359,0.337459646
100506428,0.249854176,0.337488325
80726,-0.453983205,0.337689773
619279,-0.354811394,0.33796572
6322,0.278196039,0.338048365
57092,0.206915809,0.338075825
84922,0.212886315,0.338095799
8797,0.452041389,0.338147832
85460,-0.411593314,0.338193707
1307,-0.403322726,0.338194536
6477,0.177691526,0.338255725
3092,0.371823235,0.338403962
84503,0.203725706,0.338431306
10949,0.163792203,0.338621188
84878,-0.199089753,0.338699678
3623,-0.414511847,0.338711016
374900,0.183555729,0.339042384
7170,0.196728395,0.339211724
23401,-0.205096591,0.339264088
151258,0.394423469,0.339270898
10484,-0.238126767,0.339290648
100505797,-0.932624364,0.339353191
91355,0.521026853,0.339408276
84678,-0.184215641,0.33941527
100128494,0.401354635,0.339444184
166012,-0.534209602,0.339474237
326625,-0.230024839,0.339503902
7257,-0.209104122,0.339731229
84809,-0.262225806,0.340010375
54407,-0.203721738,0.340076195
100302652,-0.378685714,0.34028147
7038,-0.507286323,0.340366167
3547,0.75928424,0.340380066
8347,0.587313339,0.340403461
375607,-0.657062644,0.340477592
51523,-0.229846934,0.340499774
5074,0.518879146,0.340620611
25809,-0.194485954,0.340687658
163590,0.140524575,0.340766194
95681,0.347110252,0.340798191
57602,-0.231021542,0.341384222
339789,-0.534982676,0.341472225
2195,0.402834229,0.341518229
1613,-0.236708642,0.341757683
6341,-0.117837915,0.341827084
91749,0.229161312,0.34197261
5955,0.2237143,0.342103975
26001,0.15578696,0.342276488
51455,-0.147052479,0.342760828
64963,0.206136052,0.34276859
26015,-0.196236581,0.342795652
100533107,-0.395884118,0.343450834
149076,0.223776746,0.343539352
685,0.930095607,0.343560888
414245,0.361894908,0.343774873
113000,0.183031219,0.343999216
115825,-0.222578171,0.344095757
4729,0.268159018,0.34422626
57703,0.167086197,0.344396881
169714,-0.242445677,0.344427879
23199,-0.332012734,0.344449386
171392,-0.220136726,0.344605424
4504,0.594198565,0.34466241
8404,-0.33991819,0.344662912
342527,-0.459125509,0.344795456
54799,0.259040977,0.345017869
105370888,0.254115758,0.345076794
113179,0.336341567,0.345449067
79087,0.21741893,0.34559598
26995,-0.220804461,0.34569062
92154,-0.331792318,0.345736547
64207,0.248669935,0.346018361
113201,0.231431372,0.346143318
644943,0.928950272,0.346905521
7768,0.201807707,0.347062561
201283,-0.235452816,0.347238405
79812,0.332126902,0.347339423
100506060,0.384960648,0.34739403
642987,-0.420252647,0.347557306
2581,-0.274154986,0.347639785
23640,-0.209334004,0.348635001
55336,-0.290161955,0.348641165
148189,0.251163837,0.348978363
10114,-0.218001904,0.349006177
9394,-0.262121243,0.349075783
55650,0.23287293,0.349089042
7543,0.199189264,0.349222205
26235,0.190019192,0.349491331
253827,0.406484002,0.349555186
1244,0.466395075,0.349586723
9862,-0.200061948,0.349615311
81615,0.622455792,0.349633749
113655,-0.246002323,0.349664959
92014,0.218999299,0.349794066
11054,-0.202996771,0.349869548
84671,0.255778684,0.349983004
84765,0.36112141,0.350001427
55733,-0.360141136,0.350090869
8671,0.519881388,0.350098076
90161,-0.525033281,0.350214316
55122,0.183069061,0.35027603
100129075,0.255306262,0.350395981
3980,0.183061527,0.350715881
84910,0.298116327,0.351085802
80856,0.17325935,0.351373921
2235,-0.178701674,0.351564063
55086,-0.547923791,0.351644426
143903,0.427752015,0.351714061
105370424,0.55646622,0.351835849
3895,-0.22202009,0.35197566
284297,0.634133148,0.35222654
26027,0.396298539,0.352350962
222696,0.376582602,0.352495741
100505738,0.516066396,0.352530605
83448,0.169413048,0.352545378
338094,0.426946995,0.352596202
3712,-0.187569216,0.352787387
80218,0.146441014,0.353204168
10991,0.409852143,0.353260289
11238,0.388711096,0.353408722
27040,0.464931757,0.353420377
5611,0.22729416,0.353451228
6597,-0.289078777,0.353609514
140460,0.135833238,0.353785744
4733,0.248553706,0.353820234
100287722,-0.357491411,0.353970339
10933,0.208976698,0.354322418
8974,0.49367687,0.354357202
687,-0.326047165,0.354508087
51271,-0.187963571,0.354661218
55703,-0.175908723,0.354664067
55337,0.281198946,0.354726548
728568,-0.199313426,0.354935335
1453,-0.130238111,0.35503516
1737,-0.134008218,0.355122436
57631,-0.276739556,0.355172792
378706,0.833966228,0.355452443
55048,-0.147007563,0.355474573
51067,0.174693853,0.356122307
55890,0.467513439,0.35635035
92749,0.827635894,0.356496598
107984921,0.326926831,0.356675972
79612,0.264420777,0.356715143
84217,0.506467573,0.356972111
140467,-0.199814172,0.357016748
100507487,0.471769129,0.357214748
90288,0.647495235,0.357268769
10251,-0.234827534,0.357298189
644619,0.370765037,0.357611209
6715,-0.300960945,0.357694983
154810,0.278335893,0.357695327
730112,0.49394091,0.357846509
51562,0.433424663,0.358334465
1877,-0.171924925,0.358351159
2237,0.269612444,0.358515877
25966,-0.284859958,0.358561651
219402,-0.185468305,0.358568536
221416,-0.660917846,0.358701333
342908,0.485319516,0.358730054
51181,0.226540759,0.359081338
1238,-0.33664426,0.359183972
100507373,0.240381828,0.359347683
90993,0.655324058,0.359355543
6415,-0.328841785,0.359388186
1593,-0.300816703,0.359806275
29125,0.496615156,0.359822731
3569,-0.720746593,0.360008886
5438,0.24725554,0.360124035
100506013,2.255459593,0.360571134
93973,0.138803557,0.360667844
1515,-0.545900089,0.360802074
149111,0.48925663,0.360829678
202333,0.504310686,0.360984592
387646,-0.469636807,0.361104897
2747,-0.314093664,0.361145921
11086,-1.018249138,0.36120645
574036,-0.567951175,0.361223621
57821,-0.300580681,0.361721776
51608,-0.206757852,0.361889614
2615,0.378407913,0.361941443
93550,-0.282745971,0.361978585
55366,0.315626603,0.362073926
91319,0.389807237,0.362094097
144402,-0.528138528,0.362112058
162962,0.199996372,0.362199984
63973,-0.839690732,0.362347037
6656,-0.686098724,0.362773038
284996,0.382915236,0.362832677
10521,-0.195103255,0.362955654
55147,0.163835981,0.363309882
729978,0.579143847,0.363555029
5166,-0.485961739,0.363959816
3757,0.388953247,0.364175708
79752,-0.228505139,0.364200103
59348,0.171798781,0.364430857
729440,0.227243454,0.364588485
85508,0.997495968,0.364631743
2645,0.522204827,0.364754807
572,0.226484599,0.365218908
56647,0.168548411,0.365686181
3985,0.290999958,0.365790292
2786,-0.44028505,0.365832019
55791,0.241539796,0.366175773
4259,-0.24497409,0.366236504
23272,0.145370776,0.366430888
105371592,-0.306680996,0.366479993
114044,0.257518875,0.366536292
8339,0.60341646,0.366557924
3298,-0.20627157,0.366612965
101928017,0.915577512,0.366800853
101927115,0.587581436,0.36684932
340895,0.90869788,0.36685931
9875,-0.177797479,0.366899433
10845,-0.144488985,0.367041125
105370027,-0.406660211,0.367091512
2697,0.48528306,0.367095105
26140,0.357902406,0.367095439
400087,0.986961381,0.3671076
131616,0.263497514,0.367167582
105376736,0.351940924,0.36740534
7566,0.165815745,0.367498632
4832,0.287984949,0.36750963
55634,-0.131382704,0.367991144
84858,0.244837945,0.368089233
56145,-0.700696121,0.368097491
110806298,-0.341211414,0.368117651
6015,0.154214383,0.36837012
26053,-0.276394103,0.368447574
26154,0.470623656,0.368460998
259236,0.734495014,0.368591843
158405,0.296200159,0.368632948
59274,-0.240198967,0.368955756
26150,0.770932186,0.368987741
348751,0.367656308,0.369101301
6256,-0.240548868,0.369105054
57212,0.278563998,0.369254354
55156,-0.185739885,0.369315276
646,0.872806454,0.369480428
7538,0.465705597,0.369704565
8209,0.602708954,0.37020141
23765,0.298565188,0.370231544
55879,-0.713298308,0.37046944
8878,0.267326035,0.370497367
101928489,0.544921661,0.370756036
11201,0.166571073,0.371564405
55972,-0.169883986,0.371729325
654,-0.462847401,0.371745799
84626,0.201982455,0.371760542
150290,0.23795327,0.371914258
89953,-0.156743188,0.371914362
26575,-0.372943058,0.372026468
9710,0.198124669,0.372092337
4913,0.240100113,0.372249767
101928530,0.457787528,0.372267754
607,-0.242932281,0.372437211
79037,-0.459586524,0.372469302
219931,0.224149282,0.37250794
91754,0.215276842,0.372534761
10421,-0.126329766,0.37256645
4716,0.207856621,0.372808841
100131089,0.327997356,0.373033253
85407,0.454106216,0.373149925
7316,0.19363718,0.373202339
29954,0.230763729,0.373387755
100505678,0.411798798,0.373702256
3823,0.845815459,0.373731144
58489,0.287913813,0.373781655
84978,-0.378715127,0.373969902
388566,0.23780359,0.374025264
51069,0.171605161,0.374239504
100129534,0.372051302,0.374688534
11217,0.48032623,0.375124226
5066,0.270378755,0.37525713
57674,0.287700385,0.375453614
100506688,0.650399764,0.37570395
919,-0.378561949,0.375726771
9400,-0.183805439,0.375962295
147947,0.318680284,0.376415851
472,-0.170133481,0.376432957
8504,0.20181653,0.376475955
4084,-0.24714224,0.376917466
339761,0.754594623,0.377077812
27115,-0.322703284,0.377544176
7327,0.16725297,0.377721583
6925,0.239584641,0.378174967
22807,-0.247966971,0.378278667
3725,0.305983429,0.378407941
79183,-0.174760081,0.37845542
92815,0.63164254,0.378482405
6821,-0.146158389,0.378770782
2934,-0.310145284,0.378920391
256435,-0.378857976,0.378965358
79443,0.265408172,0.37927726
56311,0.505877884,0.379492848
80114,0.523056438,0.379499498
1434,0.180532353,0.379673892
101929054,0.448906571,0.379886598
200728,-0.284389372,0.380348951
3839,-0.16465584,0.380590516
440275,0.201481047,0.380754386
9682,0.186797363,0.380981591
114790,-0.167385563,0.381054067
154442,-0.419958503,0.381438126
125919,0.20532976,0.381585905
7547,0.497432227,0.381669649
56138,-0.686222155,0.381760443
23414,-0.504699484,0.381795153
100507524,0.412974677,0.382176647
54820,0.209741108,0.382317246
8987,0.2871748,0.382413934
9874,-0.190155123,0.382425649
10920,0.173714693,0.382622474
267,0.178511267,0.3826271
10089,-0.325915693,0.382885557
343263,-0.438768271,0.383157544
10693,0.289940401,0.383430565
83940,0.213104354,0.38355725
55835,0.392250269,0.384080866
155060,-0.403076877,0.384399632
84700,-0.572307655,0.384433569
56922,0.155338809,0.384623548
6351,-0.56002115,0.384673488
140809,-0.261490529,0.384823485
692227,0.382970532,0.384832321
4588,-0.61008722,0.384849601
8022,0.93588784,0.385074875
79696,-0.373787997,0.385188179
84930,0.238510802,0.386078762
101929484,0.861356308,0.386165446
2676,-0.501123446,0.386166393
9138,0.209440175,0.386355676
5729,-0.585554911,0.386615486
221188,0.474440574,0.386681739
340591,0.206094377,0.386817826
1187,0.590388558,0.386841932
6291,1.090567953,0.387004709
654483,0.598881627,0.387080108
5203,-0.250792124,0.387171266
55181,0.122613131,0.387189058
168451,0.178983569,0.387768109
23666,-0.227741436,0.387926084
101929494,0.481157615,0.387964277
105371050,0.420973204,0.388150065
79269,-0.165710761,0.388321777
51138,-0.181942323,0.38839573
7553,0.137869374,0.388439615
57139,0.472502166,0.388453612
8349,0.347970993,0.388477075
440854,-0.361631858,0.388570182
7444,-0.336890301,0.388651269
50804,-0.236169003,0.388716447
57231,-0.146096711,0.388980791
845,-0.545497542,0.389069033
55150,-0.260007549,0.389251929
1198,0.154004292,0.38955112
151484,-0.43177163,0.389632119
79836,-0.31636379,0.389643114
80174,-0.226412478,0.389666601
100526835,-0.291422027,0.389902448
9843,-0.446860983,0.390024858
27010,0.239389789,0.390129149
131583,0.39360108,0.390171308
10060,-0.393516586,0.390444077
132241,-0.19899983,0.390544633
56106,0.802236694,0.390799034
100133205,0.510875679,0.390960653
55327,-0.137302732,0.390975529
54682,-0.222134006,0.391636217
100288072,0.769462845,0.391647691
26152,-0.304750777,0.391666732
166785,0.154275028,0.392108405
7484,-0.496936596,0.392132373
55148,0.175054624,0.392144652
196883,0.313916517,0.392193104
8490,-0.329416454,0.392285894
4824,0.43377295,0.392558111
8776,-0.156196152,0.392868054
54664,0.22905522,0.393148808
11043,-0.320829352,0.393295752
8508,-0.203940537,0.393335103
56114,0.535570228,0.393466712
4035,0.334467519,0.39349015
29945,0.128768757,0.39354821
55625,-0.154167275,0.393615548
79778,0.359834085,0.393624557
23034,0.290639511,0.393643346
85865,0.159657687,0.393645567
90701,0.309743286,0.393801183
387119,-0.249615423,0.394236319
11066,-0.141433521,0.394669828
56124,-0.435064751,0.394997314
644809,-0.440951131,0.395179291
51281,-0.183178014,0.395299992
9972,0.1949841,0.395699463
5211,-0.184723487,0.396220405
51759,0.136277054,0.396347456
109617013,0.428053148,0.396503558
55711,-0.239776675,0.396743247
102,-0.173983289,0.396843174
100505573,0.227021919,0.397049253
375387,0.320660688,0.397088758
1457,0.150154472,0.397170944
25963,0.168565953,0.39736341
26086,-0.275461695,0.397544106
105379695,-0.293789158,0.397597848
9231,0.331265076,0.398320328
4123,-0.225183236,0.398355161
3754,-0.571636755,0.398457819
81035,0.535041446,0.398514389
51655,0.451443805,0.398631174
8019,-0.235850251,0.398706167
150483,1.103739615,0.398718084
22846,0.251412631,0.398834243
122618,0.442069959,0.399182982
55024,0.579979677,0.399232181
1175,0.220399506,0.399252753
23062,0.178282307,0.399653131
51762,0.184421244,0.399656442
389119,0.327973605,0.399694661
64759,0.318231686,0.399718658
728229,-0.462845305,0.399825269
6691,0.93622452,0.399891261
440119,-0.588485199,0.399965225
23431,-0.167693722,0.399978067
2161,-0.434402459,0.400071449
102723927,0.603922041,0.400212076
57508,-0.141261573,0.400308104
55957,-0.183711127,0.400543139
9205,0.174943827,0.400647195
1285,0.650024185,0.40069048
4826,-0.759880811,0.40097817
65108,0.332150024,0.401089622
23189,0.303727523,0.401474588
347918,0.207135305,0.40148908
29802,0.412706337,0.401566886
2157,0.265197425,0.401591508
283316,0.547938584,0.40172398
8609,-0.210124491,0.401781513
91966,-0.22649349,0.402126822
23107,0.139314073,0.402210121
10637,-0.388450999,0.402592956
9022,0.453044191,0.402703998
388336,-0.617073809,0.402759365
129787,0.167537196,0.402945867
83658,-0.161513268,0.402988957
636,0.230915261,0.403054827
730102,0.37064679,0.403286476
152217,-0.155569382,0.403797759
100422992,0.60419316,0.403919301
285855,0.116001847,0.404064266
7288,-0.458607945,0.404143662
169693,0.689867098,0.404421899
51295,-0.217339444,0.404499357
94103,0.158345084,0.405314196
105377180,0.80237108,0.405367461
101752400,0.295311329,0.405369501
9001,0.465854932,0.405373245
9646,-0.157523774,0.405382269
5886,-0.135456021,0.405548345
7124,-0.499464487,0.405560268
5073,0.149773094,0.405820377
221687,0.361336699,0.405901609
23015,-0.451120128,0.405962247
404550,0.484839878,0.406225009
10285,0.138233578,0.406567926
56888,-0.121235731,0.40676027
10766,0.243491683,0.4068959
10984,-0.455315324,0.407058224
391712,0.643929033,0.407083564
80714,0.337427938,0.40734036
80173,0.276249614,0.407502296
284835,-0.485013294,0.408125638
64787,0.447709044,0.40838905
931,0.742523043,0.408488343
55250,0.14011949,0.408780484
92340,0.539512738,0.409367437
283856,-0.307156926,0.409391264
23203,0.148216912,0.40948713
49854,0.200828845,0.409542499
6594,0.216497129,0.409674214
55784,0.861906099,0.409713619
100996307,0.261919569,0.409950927
7485,-0.174803346,0.410038343
83543,-0.333974157,0.410344722
9536,0.656486228,0.410365121
3770,0.280412548,0.41042917
114088,0.332127447,0.410691221
400957,0.48493141,0.411170754
22955,0.151749757,0.411308566
9851,-0.156875001,0.411568279
101929295,0.263015106,0.411717557
284739,0.416479765,0.411742969
113835,0.65132262,0.411760958
23214,-0.144626922,0.41284331
219681,0.957037518,0.412855842
15,0.388072844,0.412857055
647309,1.261283136,0.412922296
84125,0.79682368,0.41294487
573,-0.181262832,0.412948086
51005,-0.189545912,0.413202925
84952,-0.321165967,0.413370215
7175,0.200334669,0.413440942
55449,0.207618139,0.413702615
7001,0.232479982,0.41373711
150350,0.841386799,0.413898001
56624,-0.399767134,0.414328093
51317,0.15945944,0.414383698
79101,-0.172979244,0.414494883
207107,-0.406982538,0.414534575
105376671,0.40615256,0.41466508
119559,-0.174020242,0.414674565
284525,0.528477105,0.414696472
9392,-0.162070409,0.414794369
54862,-0.177037057,0.414847644
8539,-0.123648677,0.41495684
2620,0.704633588,0.415232603
57192,0.160879522,0.415349599
6773,0.254852776,0.415460443
4697,0.334211078,0.415593794
146705,0.201061174,0.415616372
1820,-0.272638065,0.415919073
5664,0.197232945,0.416189594
152302,0.187083905,0.416651165
4784,0.262099359,0.416701873
54968,-0.238780701,0.416729429
1837,0.305300716,0.416834771
7475,0.439966493,0.416867105
6675,0.245283788,0.416876686
10840,0.470236016,0.417047669
26353,0.62786336,0.417245685
64864,0.198911745,0.417352769
5442,-0.189185729,0.417453141
10209,0.155241239,0.417616491
389668,-0.373380683,0.417790646
196541,-0.822423906,0.417835667
2842,0.319861183,0.418070294
7084,-0.164268524,0.418146208
196968,0.58813531,0.418231467
55311,-0.168983436,0.418259267
283254,0.165648791,0.418322217
10594,-0.17668635,0.418361451
6954,-0.399409708,0.418636764
6421,0.173342901,0.418751594
84447,-0.142384309,0.41882658
10921,-0.131852477,0.41904436
90,0.181570419,0.419158269
101927215,-0.759353306,0.419232273
6330,-0.429187284,0.419372089
147495,0.279464575,0.419380314
26100,-0.125863646,0.419434341
101927043,0.428341931,0.419506472
79675,0.142812972,0.419510681
167359,-0.218555763,0.419754811
27229,-0.176389725,0.419793239
58496,0.357622374,0.419877678
3094,0.250897062,0.420044844
440400,-0.166193975,0.420282779
7694,-0.394686204,0.420414617
79906,-0.194517266,0.420508893
100128164,-0.304585813,0.420553256
57615,0.795323789,0.420620085
55857,0.242985398,0.420793412
22899,0.29352488,0.420844232
26118,0.298660145,0.421276762
23645,-0.245380597,0.421582584
205,0.347167403,0.421802643
65267,0.238949269,0.421858908
2110,-0.147157105,0.422060889
51538,-0.203628252,0.422226501
8940,-0.279636043,0.422534965
107105282,-0.512915566,0.422631553
64115,0.311001105,0.422709702
92283,0.212358131,0.422714551
6645,-0.195018501,0.422931722
100130894,-0.467201877,0.423033128
57337,0.180909629,0.423146441
93432,0.687815401,0.423253636
23358,-0.165031198,0.423696649
79856,-0.480214523,0.423765479
54906,-0.195177955,0.424234035
285286,-0.399718545,0.424238089
51390,0.214846961,0.42424777
152404,-0.27486589,0.424299892
100526760,0.2593509,0.424301851
9883,0.210454244,0.424365447
11123,-0.347354432,0.424440083
100128882,-0.486737261,0.424640539
101669766,-0.472364308,0.424787466
51337,-0.208151198,0.42491147
5330,0.331248969,0.425065805
79645,-0.752585178,0.425150086
201625,0.537602266,0.425151913
127602,-0.544681489,0.425156796
100996288,0.485524273,0.425338778
5610,0.200389557,0.425442426
375346,0.161577491,0.425543707
100130231,0.541028664,0.425569957
10350,-0.607426779,0.425603347
409,0.198273023,0.425807659
102723099,-0.303200789,0.425996842
56203,-0.26301914,0.426362904
7379,0.365992374,0.426434673
8140,-0.241206524,0.426581836
23513,0.23672839,0.426626498
26088,-0.157735268,0.426830411
11020,-0.17531264,0.427002588
51631,0.145230025,0.427322736
8315,0.106822089,0.427488997
55759,0.14084559,0.427677096
55669,0.138083469,0.427758406
4793,0.161092253,0.427794142
79017,0.202086064,0.42803898
5469,0.190542234,0.428303592
90580,0.135656689,0.428308785
128637,-0.129815416,0.428316339
3482,0.304494141,0.428327942
149837,0.347964116,0.42834097
127845,0.943651629,0.428531558
92002,-0.227088433,0.42898578
100130890,0.377017874,0.429293033
5423,0.224986159,0.429400148
5702,0.164104252,0.429430299
23269,-0.184403402,0.429775207
246213,-0.700811259,0.430022197
7508,-0.163635405,0.430036791
221035,-0.202079286,0.430145063
2622,0.22081598,0.43047085
79912,-0.191210287,0.430473889
55362,-0.355716058,0.430565988
392617,-0.483560156,0.431625589
23173,0.116636474,0.431660764
65123,-0.175630037,0.431821194
7693,0.177445088,0.431887093
9958,-0.143895289,0.432174891
7386,0.191666428,0.432257028
116349,-0.20938126,0.432278719
64359,0.321810759,0.432352285
25836,-0.171831031,0.432361294
51105,-0.129003614,0.432461606
199223,0.294473097,0.432521622
4891,-0.145847587,0.432627426
9779,-0.167631684,0.432694794
8266,-0.162609187,0.432964766
923,-0.370958636,0.433078323
389333,0.300031333,0.433307347
57419,-0.385288662,0.433694581
91807,-0.451625597,0.434128407
147804,0.218474609,0.434170928
2103,0.371460587,0.434176253
117,0.4158549,0.434194434
64328,-0.171929552,0.434510034
55007,0.3046065,0.434543611
1583,-0.523193398,0.434838777
677769,-0.36166064,0.434844077
143689,0.311671963,0.43494891
1382,0.71409181,0.435007434
80208,0.155507203,0.435078987
3624,-0.54931966,0.435139607
3934,0.877449432,0.435426794
100996702,0.353423657,0.43590896
102216268,-0.458470943,0.435948426
57456,0.118045656,0.43604243
414194,-0.752227499,0.436341145
8519,0.442892174,0.436460842
90871,0.22478591,0.436464113
64430,0.15219373,0.436682412
126321,-0.176711096,0.436889407
51663,-0.118412422,0.436924375
55193,0.186018568,0.437158274
987,0.184902817,0.437219155
105371824,-0.47792117,0.437331926
4191,0.155061987,0.437497787
6404,0.349493663,0.437518984
643763,-0.46054587,0.437825114
79441,0.124911103,0.437864563
9937,-0.148939702,0.438181429
1456,0.120716486,0.438198244
90141,0.183301345,0.438377681
84622,-0.2632194,0.43838131
130574,0.341130935,0.438439835
114990,0.391154416,0.438456252
56204,-0.145393689,0.438568091
1994,0.12301809,0.438945867
23344,0.182097879,0.438975257
132001,0.125398233,0.43932312
126792,0.169333673,0.439382177
80324,0.156436007,0.439409528
84645,-0.202770325,0.439592695
5199,0.284319675,0.439805411
55072,-0.197999932,0.439918963
4140,-0.14987866,0.440018623
100133091,0.175634755,0.440058732
80127,0.231033142,0.440090234
23451,0.112343463,0.440151889
56253,0.484941209,0.440155297
10987,0.144543776,0.440701885
57126,-0.854118894,0.440801987
100507495,0.212970141,0.44127713
27327,-0.211359468,0.441398573
646892,0.317730237,0.441545164
441072,0.311169808,0.441899322
440348,0.556194836,0.442315603
10942,0.639225327,0.442379389
8310,0.134696314,0.442593989
9167,-0.21456085,0.442619884
1871,0.231218173,0.442663043
91133,-0.304503302,0.442697476
1385,0.107463575,0.442697925
9656,0.210279896,0.442878034
105372481,0.191359858,0.442958557
