entrez_id,symbol,logFC,logCPM,LR,p_value,FDR
134187,POU5F2,0.243342652,2.824451797,0.368168653,0.544004205,0.706538514
10220,GDF11,0.228495787,4.559714225,0.368144984,0.544017151,0.706538514
54931,TRMT10C,0.214483201,3.775731359,0.367481025,0.544380537,0.706809243
25824,PRDX5,-0.206967472,8.103900686,0.367480185,0.544380997,0.706809243
55667,DENND4C,0.27027193,5.461969658,0.367464155,0.544389776,0.706809243
53343,NUDT9,0.146181118,6.046139553,0.367182437,0.544544101,0.706938548
7178,TPT1,-0.251165232,10.30498612,0.3666731,0.544823322,0.707188365
57228,SMAGP,0.308068219,1.927498916,0.366631685,0.544846038,0.707188365
23586,DDX58,-0.304530001,5.600352916,0.365709562,0.545352263,0.707734064
8992,ATP6V0E1,0.203516117,8.633105877,0.365666262,0.545376056,0.707734064
100133234,SBF1P1,-0.495983765,2.165843332,0.365557251,0.545435963,0.707740697
283742,FAM98B,0.23080606,5.023902365,0.36485985,0.54581951,0.708167231
858,CAV2,-0.257818271,5.583191865,0.364679262,0.545918908,0.708225052
1773,DNASE1,0.152429032,6.056633612,0.364334653,0.54610868,0.708400092
10241,CALCOCO2,-0.201854582,1.544857651,0.364003028,0.546291418,0.708565972
11010,GLIPR1,0.336970528,5.384134001,0.363112549,0.546782667,0.709131933
84680,ACCS,0.231573471,3.061568904,0.362850857,0.54692719,0.70919147
126326,GIPC3,0.34592019,1.959120674,0.362830584,0.546938389,0.70919147
124093,CCDC78,-0.368153039,0.740417949,0.362721428,0.546998695,0.709198469
84243,ZDHHC18,0.164635041,4.571650073,0.362495153,0.547123747,0.709210495
5358,PLS3,-0.211953691,7.338245933,0.362477778,0.547133351,0.709210495
390067,OR52H1,0.360150401,1.785078505,0.362406601,0.547172699,0.709210495
100124537,SNORA70B,-0.227677666,3.373561287,0.362037791,0.547376671,0.709403681
4524,MTHFR,0.130473157,5.286621976,0.361399639,0.547729938,0.709790295
7351,UCP2,0.298946773,4.92308451,0.361081915,0.547905981,0.709947196
7342,UBP1,0.144486643,5.774947899,0.360416015,0.548275282,0.710354453
89782,LMLN,-0.18705671,4.56945186,0.360133696,0.548431993,0.710486221
339488,TFAP2E,-0.313688875,4.884652244,0.359826877,0.548602399,0.710635702
64747,MFSD1,-0.246293193,6.490290292,0.359690418,0.54867822,0.710662644
414918,DENND6B,-0.281250761,4.879019812,0.359367317,0.548857821,0.710823987
55435,AP1AR,0.221597314,2.166005822,0.359080897,0.549017125,0.710953536
84920,ALG10,0.259427918,1.413977788,0.358989566,0.549067941,0.710953536
55657,ZNF692,0.2295763,7.009138496,0.358772384,0.549188814,0.710955226
9253,NUMBL,0.259688625,6.556661727,0.358672898,0.549244199,0.710955226
55035,NOL8,0.184909955,5.018419527,0.35862113,0.549273024,0.710955226
6443,SGCB,-0.200156137,7.985366092,0.358423711,0.549382972,0.710955226
3087,HHEX,-0.282108461,3.024451986,0.358394945,0.549398996,0.710955226
79414,LRFN3,0.228079876,3.083210357,0.358394017,0.549399513,0.710955226
4597,MVD,-0.208970889,4.533143969,0.358199928,0.549507653,0.711023927
51406,NOL7,-0.156307508,5.598853364,0.35797237,0.549634491,0.711089933
4733,DRG1,0.189143064,6.130318681,0.35791088,0.549668775,0.711089933
5089,PBX2,0.184614751,4.34731192,0.357788338,0.549737109,0.711090629
115106,HAUS1,0.181888203,5.041963163,0.357712473,0.549779423,0.711090629
275,AMT,-0.243208476,2.900982789,0.356982517,0.550186863,0.711546363
817,CAMK2D,-0.375601779,2.87483696,0.356803239,0.550287018,0.711604637
80319,CXXC4,-0.362596048,3.841535284,0.356509602,0.550451133,0.711745603
79656,BEND5,0.183810585,4.810941344,0.356206682,0.550620532,0.711874483
127687,C1orf122,-0.201660972,5.706482975,0.356134276,0.550661038,0.711874483
25984,KRT23,-0.391746874,0.906225225,0.355847501,0.550821521,0.711924921
65991,FUNDC2,0.18944061,5.090535101,0.355730002,0.5508873,0.711924921
10201,NME6,-0.171759831,3.38714726,0.355698862,0.550904736,0.711924921
101927905,LINC02449,-0.257547292,3.620837211,0.355670652,0.550920532,0.711924921
79180,EFHD2,-0.261011155,8.190097199,0.355486132,0.551023873,0.711960228
2302,FOXJ1,0.486089905,3.144713706,0.355425034,0.551058099,0.711960228
7716,VEZF1,0.194125242,5.409605399,0.35529262,0.551132289,0.711968614
9351,SLC9A3R2,-0.2927541,6.523690511,0.355216699,0.551174835,0.711968614
23432,GPR161,0.296809507,1.453864464,0.354618761,0.551510135,0.71233049
641339,ZNF674,-0.158977667,3.326404693,0.35437511,0.551646874,0.712401809
54498,SMOX,0.225277154,5.19123292,0.354323822,0.551675665,0.712401809
387338,NSUN4,0.173268811,4.292535388,0.35400643,0.551853902,0.712560732
146434,ZNF597,-0.170054348,2.581226302,0.353883964,0.551922704,0.712578333
339287,MSL1,-0.131478323,6.698234171,0.353373215,0.552209818,0.712877762
116841,SNAP47,0.168396661,5.700942572,0.353094605,0.552366555,0.712944854
285636,C5orf51,-0.159275745,5.051301013,0.353084599,0.552372186,0.712944854
79734,KCTD17,-0.227169967,5.440638636,0.352850525,0.552503935,0.713043648
54509,RHOF,-0.289398877,1.425249914,0.352438489,0.552735996,0.713271867
440854,CAPN14,0.368863455,1.046935165,0.352259165,0.552837049,0.713331002
116151,FAM210B,0.164620892,5.232756338,0.351972503,0.552998662,0.713468257
57017,COQ9,0.174200773,4.78977891,0.350932888,0.553585519,0.714154072
29935,RPA4,-0.290774189,1.432977584,0.350735611,0.553697014,0.714207274
728294,D2HGDH,0.248415018,2.317608185,0.350664255,0.553737352,0.714207274
4548,MTR,-0.140371885,6.164600652,0.350541889,0.55380654,0.71422519
2517,FUCA1,-0.218019394,5.055001842,0.350283043,0.55395295,0.714335858
22826,DNAJC8,0.154020404,7.795246688,0.350194649,0.554002965,0.714335858
219743,TYSND1,0.220615625,2.238582682,0.349865456,0.554189302,0.714504794
692225,SNORD94,-0.326548755,9.450504633,0.34940045,0.554452717,0.714769759
79065,ATG9A,-0.174391863,4.994725922,0.34930733,0.554505496,0.714769759
10153,CEBPZ,0.155548011,4.703990625,0.349198081,0.554567428,0.714778256
51053,GMNN,0.199773048,2.897844341,0.348979363,0.554691457,0.714866779
51065,RPS27L,0.184669358,2.159366141,0.348395426,0.555022849,0.715163031
9140,ATG12,-0.14682132,6.699506626,0.348379187,0.55503207,0.715163031
27295,PDLIM3,0.276215081,3.734116895,0.347732604,0.555399463,0.715565033
55070,DET1,0.228022357,1.971303052,0.347527611,0.555516037,0.715620906
83877,TM2D2,-0.174183848,4.791566934,0.347461504,0.555553641,0.715620906
8065,CUL5,-0.221946294,4.16069061,0.347219482,0.55569135,0.715702283
3683,ITGAL,-0.300505935,3.344661556,0.347078765,0.555771447,0.715702283
8720,MBTPS1,-0.135753971,5.715531753,0.34705838,0.555783052,0.715702283
81565,NDEL1,-0.220479714,4.34161931,0.346257448,0.556239382,0.716205532
2264,FGFR4,-0.475820335,2.146177564,0.346123824,0.556315584,0.716205532
80185,TTI2,0.194766819,3.052768024,0.346015314,0.556377478,0.716205532
5157,PDGFRL,0.312030214,3.062090814,0.345983448,0.556395657,0.716205532
387893,KMT5A,0.202055136,3.747123928,0.345596683,0.556616388,0.716418263
2150,F2RL1,0.42757963,2.201167106,0.345294683,0.556788858,0.716568842
94121,SYTL4,-0.269778551,4.300271315,0.344813185,0.557064049,0.716799552
171425,CLYBL,-0.186733942,4.698316415,0.344786829,0.55707912,0.716799552
54543,TOMM7,-0.214324538,7.988626349,0.343925928,0.55757182,0.717281969
644096,SDHAF1,-0.237139385,3.553342976,0.343913365,0.557579016,0.717281969
79058,ASPSCR1,0.297544103,6.700643267,0.343840696,0.557620645,0.717281969
79102,RNF26,0.164588492,4.359191265,0.343604572,0.557755947,0.717384567
51012,PRELID3B,0.16163857,6.564085073,0.342714635,0.558266459,0.717969688
7391,USF1,0.155326997,5.216921762,0.342475887,0.558403568,0.718020825
79830,ZMYM1,0.161172183,4.889533067,0.342451801,0.558417403,0.718020825
10989,IMMT,0.111735703,7.210122943,0.342170561,0.558579005,0.71815712
395,ARHGAP6,0.248374028,3.328735103,0.341672646,0.558865326,0.718453723
80020,FOXRED2,0.238161495,4.423054364,0.340668336,0.5594437,0.719125679
5498,PPOX,0.20435549,2.794647372,0.340411935,0.559591542,0.719244139
6827,SUPT4H1,-0.146897537,6.744348903,0.339941625,0.559862919,0.719469621
56122,PCDHB14,0.269864099,2.70671539,0.339856387,0.55991213,0.719469621
140459,ASB6,0.239312169,4.365634467,0.339779682,0.559956421,0.719469621
9861,PSMD6,0.146733711,6.030266633,0.339721904,0.559989788,0.719469621
6231,RPS26,-0.257913178,6.881197878,0.339523674,0.560104295,0.719477568
23484,LEPROTL1,0.165928821,5.534499387,0.339518331,0.560107382,0.719477568
201191,SAMD14,-0.293568625,5.48548767,0.339296963,0.56023531,0.719570332
56654,NPDC1,0.273018701,7.488283202,0.33881086,0.560516422,0.71985981
6423,SFRP2,-0.505766762,2.761354278,0.338213456,0.560862269,0.720232359
22871,NLGN1,-0.263773775,1.679949676,0.33751913,0.561264739,0.720430612
84081,NSRP1,-0.215775562,4.693795802,0.337326067,0.561376748,0.720430612
5016,OVGP1,-0.222621998,3.916956707,0.337295321,0.56139459,0.720430612
26519,TIMM10,0.13024645,6.6071704,0.337272058,0.56140809,0.720430612
84572,GNPTG,0.146632085,6.89117566,0.33724127,0.561425958,0.720430612
25975,EGFL6,-0.393083151,1.225126412,0.337240263,0.561426542,0.720430612
2660,MSTN,0.3484918,3.268556521,0.337190302,0.56145554,0.720430612
6293,VPS52,-0.129746692,6.522993567,0.337177659,0.561462879,0.720430612
2932,GSK3B,-0.161256498,5.896253948,0.336820538,0.561670242,0.720625097
29066,ZC3H7A,0.150024192,5.826094971,0.336632555,0.561779455,0.720693627
2335,FN1,0.394522828,6.804134315,0.335800314,0.56226345,0.721242896
390061,OR51Q1,0.287901859,1.357876888,0.33506649,0.562690876,0.721595248
5116,PCNT,0.207897383,6.01167314,0.335058701,0.562695416,0.721595248
123016,TTC8,-0.193104045,3.152335224,0.335040989,0.56270574,0.721595248
55296,TBC1D19,-0.229222935,3.865290598,0.334648672,0.562934518,0.721763973
7561,ZNF14,0.168997232,5.066414648,0.334623719,0.562949076,0.721763973
11250,GPR45,0.242961546,2.397929484,0.334363258,0.563101069,0.721887187
79776,ZFHX4,0.229070594,3.452496673,0.334020323,0.563301311,0.722018116
1288,COL4A6,0.512777477,2.59245443,0.333996886,0.563315001,0.722018116
54802,TRIT1,0.187179676,4.432619347,0.33381427,0.563421693,0.722083209
28514,DLL1,0.37809085,3.652727212,0.333681571,0.563499245,0.722107799
84267,C9orf64,0.180716694,4.764340628,0.333590134,0.563552695,0.722107799
2551,GABPA,-0.183517609,5.628187269,0.333122527,0.56382619,0.722208155
8290,HIST3H3,0.417566148,1.600405266,0.333021458,0.563885337,0.722208155
92912,UBE2Q2,0.126363268,5.093476143,0.333006576,0.563894047,0.722208155
9868,TOMM70,-0.144954264,5.565712233,0.332964958,0.563918407,0.722208155
54982,CLN6,0.178571549,4.668286846,0.332960938,0.56392076,0.722208155
57104,PNPLA2,0.162140547,5.947855566,0.332882784,0.563966511,0.722208155
50939,IMPG2,-0.269217631,2.020177673,0.332526082,0.564175412,0.722350013
65010,SLC26A6,0.276239005,3.207737252,0.332502649,0.56418914,0.722350013
7597,ZBTB25,0.188645613,5.913696737,0.332055277,0.564451366,0.72256975
4535,ND1,0.409344121,1.448135877,0.332018978,0.564472652,0.72256975
677767,SCARNA7,0.218668741,11.48776772,0.331468805,0.56479548,0.722911349
54968,TMEM70,-0.259289251,4.885086949,0.331132327,0.564993092,0.723092626
482,ATP1B2,0.268220789,9.555663014,0.330715577,0.565238034,0.723334434
7188,TRAF5,0.259028487,2.545740536,0.330395466,0.565426316,0.723473285
5916,RARG,0.22061646,2.633012491,0.330266615,0.565502138,0.723473285
9552,SPAG7,0.147748228,5.946491792,0.330112126,0.565593071,0.723473285
85463,ZC3H12C,-0.182612772,4.989057083,0.330065036,0.565620795,0.723473285
10102,TSFM,0.164414361,3.647468424,0.330055168,0.565626605,0.723473285
25839,COG4,0.151997884,5.665990844,0.329539859,0.565930162,0.723789877
80344,DCAF11,-0.139906391,6.295815077,0.329267956,0.56609046,0.723886942
5898,RALA,0.203283811,2.011880501,0.329221006,0.566118148,0.723886942
8082,SSPN,-0.243754846,3.244213386,0.32861121,0.566478004,0.724275381
159013,CXorf38,0.191217524,3.280409497,0.328457727,0.566568649,0.724296198
121053,C12orf45,-0.207454499,3.581540168,0.328356066,0.566628703,0.724296198
6868,ADAM17,0.159202197,5.502926445,0.328298833,0.566662518,0.724296198
9197,SLC33A1,-0.185826711,5.266105183,0.32766924,0.567034758,0.724675262
89857,KLHL6,-0.307784843,3.075082386,0.327607483,0.567071297,0.724675262
60509,AGBL5,0.330376902,2.800642519,0.326938243,0.567467548,0.725069101
126119,JOSD2,0.231275817,5.090067628,0.326897384,0.567491757,0.725069101
55871,CBWD1,0.160174416,5.43592616,0.326301795,0.567844882,0.725393472
91607,SLFN11,0.366503173,2.74195884,0.326123627,0.567950601,0.725393472
389289,ANXA2R,0.306901036,2.188912376,0.326110395,0.567958455,0.725393472
54516,MTRF1L,-0.148123781,4.612977965,0.326090464,0.567970284,0.725393472
55252,ASXL2,0.166548798,4.787314204,0.325858886,0.568107761,0.725497315
56915,EXOSC5,0.223882548,4.400363418,0.325690727,0.56820763,0.725553114
5710,PSMD4,-0.144355381,7.028815197,0.325538408,0.568298121,0.725596929
10928,RALBP1,0.15648962,5.236336454,0.325256702,0.568465553,0.725738963
100379141,SNORA70D,-0.231127589,1.935393252,0.325158602,0.568523882,0.725741694
100133985,LINC01816,0.380339707,4.680202587,0.324959707,0.568642177,0.725820967
23062,GGA2,0.140865546,5.344373623,0.324679021,0.5688092,0.725919046
654321,SNORA75,0.310054233,7.494579932,0.324641687,0.568831423,0.725919046
337867,UBAC2,-0.199768301,4.070935167,0.324249987,0.569064683,0.726144976
84278,MFSD14C,-0.268630997,2.371594674,0.323360057,0.569595336,0.726750308
8669,EIF3J,-0.240275526,4.675109578,0.32297027,0.569828066,0.726975434
132660,LIN54,-0.14995282,5.072086524,0.322717736,0.569978944,0.72703058
29102,DROSHA,0.137925057,5.530586635,0.322709495,0.569983869,0.72703058
23005,MAPKBP1,-0.191065687,4.475120174,0.322340227,0.570204637,0.727240356
64743,WDR13,0.199549381,6.434597386,0.321617454,0.570637232,0.727717164
125704,DIPK1C,-0.263397082,3.867718764,0.32152741,0.57069117,0.727717164
23545,ATP6V0A2,-0.241947128,2.681634321,0.321225556,0.57087206,0.727875965
55311,ZNF444,-0.297248796,1.178269151,0.321108924,0.570941983,0.727893264
57519,STARD9,-0.218122039,5.476636004,0.320975326,0.571022098,0.727923551
148423,C1orf52,-0.141694762,4.760053789,0.320579856,0.571259381,0.728154166
51752,ERAP1,-0.209883359,6.068493853,0.320194439,0.571490818,0.728377285
54822,TRPM7,-0.191155393,4.719697345,0.319598253,0.57184918,0.728762113
55317,AP5S1,0.206297956,4.896398143,0.318944506,0.572242649,0.7291916
8813,DPM1,0.15195202,6.951234958,0.318829322,0.57231203,0.729208067
11176,BAZ2A,0.197344899,6.034362239,0.318614477,0.572441486,0.729301068
3096,HIVEP1,-0.152901448,4.245318447,0.318333428,0.572610919,0.729444978
5499,PPP1CA,0.159929357,6.828454948,0.31713533,0.573334314,0.730294477
9643,MORF4L2,0.141644685,5.439747489,0.316987108,0.573423934,0.730336607
8193,DPF1,-0.304486499,5.714752142,0.316517751,0.573707903,0.730454496
340526,RTL5,-0.211395615,3.16493988,0.316436037,0.573757369,0.730454496
5455,POU3F3,0.231762438,6.251207223,0.316426582,0.573763094,0.730454496
79836,LONRF3,-0.294915264,3.955555432,0.31629668,0.573841751,0.730454496
55968,NSFL1C,0.13855687,7.151413443,0.316259576,0.573864221,0.730454496
2760,GM2A,-0.157311087,6.545232168,0.316146488,0.57393272,0.730454496
3693,ITGB5,0.273762106,4.478922118,0.31607878,0.573973739,0.730454496
10297,APC2,0.286494215,6.974196019,0.315938754,0.574058589,0.730454496
400506,KNOP1,0.163823059,4.242473266,0.315924368,0.574067307,0.730454496
7769,ZNF226,-0.191657646,3.707487253,0.315900065,0.574082037,0.730454496
7450,VWF,-0.246103199,4.299807615,0.315718705,0.574191978,0.730522418
55180,LINS1,-0.261893295,1.408673167,0.31540179,0.574384194,0.730694991
4515,MTCP1,0.29982524,1.561000629,0.315289691,0.574452214,0.730709553
7416,VDAC1,-0.155247508,7.914709868,0.315177237,0.574520467,0.730724407
284131,ENDOV,0.252737558,2.680108882,0.314942082,0.574663242,0.730834033
2677,GGCX,0.150557143,4.992682111,0.314777063,0.574763476,0.73088954
51386,EIF3L,-0.17660121,8.416865741,0.313944352,0.5752698,0.731461383
1385,CREB1,-0.123164438,6.075368137,0.313812665,0.575349952,0.731491286
55002,TMCO3,0.228545152,5.604869967,0.313532084,0.575520802,0.731581393
10308,ZNF267,0.219980057,5.239024016,0.313510241,0.575534107,0.731581393
28955,DEXI,0.218639679,3.939759325,0.312894704,0.575909288,0.731986259
284325,C19orf54,0.248068241,3.183599821,0.312319288,0.576260453,0.732360524
115704,EVI5L,-0.239748139,6.781515635,0.312138126,0.5763711,0.732429076
388789,SMIM26,-0.155896286,6.447249205,0.312044303,0.57642842,0.732429855
2782,GNB1,-0.144871332,8.191593703,0.31182922,0.576559866,0.732524811
51754,TMEM8B,-0.21480295,5.176762446,0.311236921,0.576922152,0.732913004
23178,PASK,0.218711172,2.582409287,0.311128582,0.576988467,0.732925161
8314,BAP1,-0.194034216,6.729467762,0.310594695,0.577315486,0.733261806
5814,PURB,-0.152721375,5.186785231,0.310488766,0.577380414,0.733261806
10188,TNK2,0.233912218,7.106563809,0.310417991,0.577423802,0.733261806
360155,CYCSP52,-0.254797666,1.704227687,0.310270144,0.577514461,0.733304835
598,BCL2L1,-0.142300064,7.814490594,0.309968861,0.577699294,0.73342563
55166,CENPQ,-0.213873951,4.317168432,0.309929969,0.577723162,0.73342563
9767,JADE3,0.242661526,3.629261626,0.309591588,0.577930911,0.733617263
197259,MLKL,-0.201955214,2.329561847,0.309101469,0.578232084,0.733844653
59352,LGR6,-0.502525829,2.860789675,0.309088379,0.578240132,0.733844653
57589,RIC1,0.156524638,5.960976523,0.308975036,0.578309826,0.733844653
55005,RMND1,-0.170353115,4.240010993,0.308930343,0.578337312,0.733844653
1593,CYP27A1,-0.176843465,6.045023936,0.307998037,0.578911276,0.73450079
5223,PGAM1,-0.150231236,7.954927476,0.307837598,0.579010163,0.734522215
84878,ZBTB45,0.224979328,4.518669033,0.307786116,0.579041901,0.734522215
283345,RPL13P5,0.230718259,2.210155318,0.307425074,0.579264578,0.734627924
64976,MRPL40,0.135657853,6.267318653,0.307367486,0.579300112,0.734627924
80169,CTC1,0.197435808,4.39268819,0.307207509,0.579398846,0.734627924
8934,RAB29,0.168392884,5.017698376,0.30719685,0.579405426,0.734627924
8574,AKR7A2,0.16996639,5.21418311,0.307105452,0.579461851,0.734627924
346528,OR2A1,-0.357106259,1.960932649,0.307097926,0.579466498,0.734627924
23087,TRIM35,-0.198750372,2.87053466,0.306901014,0.579588102,0.734709974
3750,KCND1,0.244400964,2.425272821,0.306425773,0.579881801,0.735010141
120379,PIH1D2,0.180476806,3.676936088,0.306265649,0.579980825,0.73506352
286046,XKR6,-0.276903405,2.566433588,0.305937957,0.580183581,0.735248345
6169,RPL38,-0.207766266,9.924555229,0.305726185,0.580314688,0.735342343
8576,STK16,-0.124200128,4.649264872,0.305310276,0.580572348,0.735477591
5176,SERPINF1,-0.265699528,5.2125433,0.30528867,0.580585739,0.735477591
55139,ANKZF1,0.161568668,4.971208942,0.305278164,0.580592251,0.735477591
254013,ETFBKMT,-0.243869239,1.660309845,0.304597014,0.581014756,0.735940628
138162,C9orf116,-0.219337877,2.452482046,0.304475492,0.581090198,0.735964012
116135,LRRC3B,0.324963144,1.746309153,0.303715013,0.58156276,0.736434041
6948,TCN2,-0.188631544,4.939258947,0.30369477,0.58157535,0.736434041
147686,ZNF418,-0.187680784,3.782381187,0.302993335,0.582011925,0.736914619
26276,VPS33B,-0.15519357,6.121060839,0.302318035,0.582432857,0.737368915
81555,YIPF5,-0.170479623,6.418457723,0.302234603,0.582484905,0.737368915
128853,DUSP15,0.267030412,3.406059877,0.301927553,0.582676534,0.73748966
64393,ZMAT3,-0.19558476,5.710951974,0.301898799,0.582694486,0.73748966
55188,RIC8B,-0.142918098,4.393976032,0.301707166,0.582814155,0.737559847
6583,SLC22A4,-0.241375448,2.011241547,0.30162713,0.58286415,0.737559847
54108,CHRAC1,-0.152938017,4.572972441,0.301523544,0.582928868,0.737569481
5199,CFP,0.230533359,3.292050746,0.301361617,0.583030066,0.737625265
85446,ZFHX2,0.265031961,3.012854759,0.301108898,0.583188075,0.737752907
64780,MICAL1,0.20660948,6.426005844,0.300954958,0.583284366,0.737784599
9541,CIR1,-0.134075309,6.998390186,0.300886224,0.583327371,0.737784599
3600,IL15,0.312442096,0.840835706,0.300424489,0.583616427,0.738077917
24142,NAA80,0.304387002,0.827962699,0.300317792,0.583683262,0.738090172
166378,SPATA5,0.13497305,5.165342461,0.300148718,0.583789203,0.738151869
8218,CLTCL1,-0.248268814,3.31770509,0.299776635,0.584022484,0.73837455
23336,SYNM,0.184478087,6.167542588,0.299557275,0.584160103,0.738476254
84303,CHCHD6,-0.190603325,4.324973857,0.299240987,0.584358645,0.738654948
4809,SNU13,-0.15339251,7.458091204,0.299072678,0.584464353,0.738716272
5718,PSMD12,-0.140835784,6.096494012,0.298980158,0.584522477,0.738717448
114790,STK11IP,0.186562684,3.84031793,0.298586846,0.5847697,0.738911535
8833,GMPS,0.125327886,6.69493712,0.298553818,0.58479047,0.738911535
120892,LRRK2,0.235813292,5.637292843,0.298457846,0.584850832,0.738915518
55184,DZANK1,-0.170161053,3.236972804,0.298338941,0.584925634,0.738937744
196740,VSTM4,-0.189621044,4.775564195,0.298158365,0.58503927,0.738940767
4898,NRDC,0.176291728,4.526337492,0.298153313,0.58504245,0.738940767
57617,VPS18,0.158904836,4.356019486,0.297696476,0.58533014,0.739231846
11258,DCTN3,0.141484024,6.597492532,0.297468167,0.585474024,0.739341268
10869,USP19,0.244952194,1.675751264,0.29702884,0.585751095,0.739496591
7699,ZNF140,0.130139941,4.910480142,0.296932945,0.585811608,0.739496591
84958,SYTL1,-0.304122033,0.97799001,0.296912048,0.585824797,0.739496591
22928,SEPHS2,0.119661405,5.605813956,0.296910079,0.585826039,0.739496591
55716,LMBR1L,0.137708969,5.03289698,0.296800364,0.585895293,0.739511738
84932,RAB2B,-0.152355091,6.343208347,0.296505321,0.586081611,0.739674622
5422,POLA1,-0.18373443,4.739603389,0.296285437,0.586220544,0.739777679
23552,CDK20,0.243811491,2.916211426,0.296187947,0.586282164,0.739783161
51160,VPS28,0.165148383,6.047959058,0.29604696,0.586371301,0.739823359
11027,LILRA2,0.294516877,2.465511081,0.295677246,0.586605177,0.739964429
8085,KMT2D,0.143075883,5.006753509,0.295628093,0.586636285,0.739964429
9125,CNOT9,0.132797812,5.937257185,0.295598552,0.586654982,0.739964429
10229,COQ7,-0.16769286,3.593825161,0.294991024,0.587039774,0.740377475
9184,BUB3,-0.127474854,6.236355742,0.2946066,0.587283524,0.740612575
125476,INO80C,-0.142711439,4.452306438,0.294316452,0.587467632,0.740759634
7023,TFAP4,0.209113711,5.399477052,0.294242082,0.587514841,0.740759634
222553,SLC35F1,0.205000251,4.334781912,0.293886917,0.587740402,0.740971696
8869,ST3GAL5,-0.244103598,1.797238395,0.293414081,0.588040968,0.741278269
22847,ZNF507,-0.157400898,5.594560548,0.292903197,0.588366072,0.74161571
80741,LY6G5C,0.202586813,3.829914825,0.292781023,0.588443872,0.741641398
56950,SMYD2,0.215027607,5.334432915,0.292106198,0.58887398,0.742111067
171586,ABHD3,0.198480041,4.355557714,0.291910289,0.588998965,0.742196159
947,CD34,-0.245646831,5.416231766,0.291514266,0.589251783,0.742442302
5929,RBBP5,0.215848761,1.728055519,0.291313013,0.589380347,0.742531854
2071,ERCC3,0.122227506,5.997716519,0.29094506,0.589615549,0.742711432
100131755,ARMCX4,0.241359725,3.040069432,0.290910122,0.589637893,0.742711432
79183,TTPAL,-0.210463602,3.583151062,0.290673079,0.589789528,0.74282999
56548,CHST7,0.236660379,5.354809316,0.290576025,0.589851636,0.742835777
90799,CEP95,0.196883385,1.86607807,0.290133003,0.590135312,0.74305509
55336,FBXL8,0.263994555,1.459747723,0.29012437,0.590140842,0.74305509
84915,FAM222A,-0.471731949,3.091374977,0.289983703,0.590230974,0.743096136
54437,SEMA5B,0.288435127,4.29325182,0.289783162,0.590359519,0.743185531
91445,RNF185,0.16134438,4.978707092,0.289193685,0.5907377,0.743589137
8079,MLF2,0.182072583,7.881568255,0.288947242,0.590895953,0.743715858
85449,KIAA1755,0.39605855,3.175195359,0.288574876,0.591135234,0.743944527
79685,SAP30L,-0.150041059,4.847104944,0.288010676,0.591498165,0.744328751
79725,THAP9,0.181888786,3.405602098,0.287841792,0.591606892,0.744393045
26012,NSMF,-0.24435535,7.986332371,0.287706399,0.591694087,0.744430238
163071,ZNF114,0.255769804,1.783620083,0.287475392,0.591842919,0.744498493
4939,OAS2,-0.328422656,3.296090506,0.287231263,0.592000289,0.744498493
2157,F8,-0.343384754,1.915552309,0.287216131,0.592010047,0.744498493
134430,WDR36,-0.177419146,5.435854258,0.287210647,0.592013583,0.744498493
284129,SLC26A11,0.194057993,3.299648485,0.287175038,0.592036546,0.744498493
353088,ZNF429,-0.148294893,5.425413702,0.287050686,0.592116749,0.744518623
339500,ZNF678,0.139280596,4.835272168,0.286946353,0.592184057,0.744518623
116835,HSPA12B,-0.265467589,2.600969234,0.286882153,0.592225483,0.744518623
90871,DMAC1,-0.201053754,6.224333233,0.286457983,0.59249933,0.744747348
10311,VPS26C,0.102762662,6.408363834,0.286272858,0.59261893,0.744747348
6016,RIT1,-0.177097026,5.951547451,0.286247758,0.59263515,0.744747348
27258,LSM3,-0.205850984,5.503515451,0.28604599,0.592765566,0.744747348
65123,INTS3,0.130000965,7.493481413,0.286025926,0.592778539,0.744747348
64750,SMURF2,-0.132926494,6.292834977,0.28595999,0.592821172,0.744747348
5310,PKD1,0.21965159,6.054621082,0.285951725,0.592826517,0.744747348
7994,KAT6A,0.119853477,5.066576164,0.285852511,0.59289068,0.744747348
9015,TAF1A,0.194841844,4.32841762,0.285797338,0.592926369,0.744747348
8220,ESS2,0.222525247,6.171440876,0.285659615,0.593015472,0.744766911
10148,EBI3,-0.306683534,2.112655227,0.285595027,0.593057268,0.744766911
1655,DDX5,-0.130147433,9.974255396,0.284974511,0.593459129,0.74507747
79143,MBOAT7,0.214871515,6.698653592,0.284958301,0.593469634,0.74507747
4818,NKG7,-0.223000088,2.025336204,0.284932522,0.593486342,0.74507747
116983,ACAP3,-0.211491831,6.075571109,0.284856973,0.593535312,0.74507747
100381270,ZBED6,-0.271435073,8.595166788,0.284746938,0.593606651,0.745094607
26263,FBXO22,0.123013303,5.792421536,0.284384488,0.593841762,0.745307409
284385,ZNF561-AS1,-0.189495749,2.23856909,0.284221087,0.593947819,0.745307409
6259,RYK,0.118015716,6.671882252,0.284215596,0.593951384,0.745307409
10171,RCL1,-0.155745593,3.925017267,0.284129927,0.594007005,0.745307409
55699,IARS2,-0.1263546,7.069488017,0.283791312,0.594226956,0.745472333
51172,NAGPA,-0.183802094,3.569080325,0.283749876,0.594253882,0.745472333
91392,ZNF502,0.189233757,2.436464168,0.283478752,0.594430132,0.745592695
2767,GNA11,0.189706748,5.410110078,0.283424701,0.594465281,0.745592695
