entrez_id,logFC,PValue
54437,0.288435127,0.590359519
91445,0.16134438,0.5907377
8079,0.182072583,0.590895953
85449,0.39605855,0.591135234
79685,-0.150041059,0.591498165
79725,0.181888786,0.591606892
26012,-0.24435535,0.591694087
163071,0.255769804,0.591842919
4939,-0.328422656,0.592000289
2157,-0.343384754,0.592010047
134430,-0.177419146,0.592013583
284129,0.194057993,0.592036546
353088,-0.148294893,0.592116749
339500,0.139280596,0.592184057
116835,-0.265467589,0.592225483
90871,-0.201053754,0.59249933
10311,0.102762662,0.59261893
6016,-0.177097026,0.59263515
27258,-0.205850984,0.592765566
65123,0.130000965,0.592778539
64750,-0.132926494,0.592821172
5310,0.21965159,0.592826517
7994,0.119853477,0.59289068
9015,0.194841844,0.592926369
8220,0.222525247,0.593015472
10148,-0.306683534,0.593057268
1655,-0.130147433,0.593459129
79143,0.214871515,0.593469634
4818,-0.223000088,0.593486342
116983,-0.211491831,0.593535312
100381270,-0.271435073,0.593606651
26263,0.123013303,0.593841762
284385,-0.189495749,0.593947819
6259,0.118015716,0.593951384
10171,-0.155745593,0.594007005
55699,-0.1263546,0.594226956
51172,-0.183802094,0.594253882
91392,0.189233757,0.594430132
2767,0.189706748,0.594465281
84851,0.304602801,0.594569655
55823,-0.119958838,0.594884756
54973,0.161331385,0.594900613
826,0.15196402,0.59492094
105378991,-0.201133852,0.59516453
5478,0.188840146,0.595320944
326342,-0.385832897,0.595552024
116113,-0.231183742,0.595869983
5452,0.292489189,0.596120578
8454,0.116988107,0.596151343
5306,-0.148155866,0.596238857
25805,-0.258816327,0.596400164
92305,0.208938909,0.596411819
5462,-0.361956581,0.596693913
10250,0.137120145,0.59678474
2526,-0.180638619,0.59683943
6788,0.186579233,0.59689111
25909,-0.157406255,0.596916154
6715,0.175838981,0.597365229
6433,0.15971224,0.597409927
283888,-0.39339488,0.597528175
1992,-0.294454314,0.597613577
7620,0.185227721,0.597733321
6059,-0.1338182,0.597803372
2710,-0.256748372,0.597807039
84557,-0.226848816,0.597872848
79777,0.187360893,0.598001255
112495,-0.182144197,0.59807609
2972,-0.177520006,0.598184274
8323,-0.265886193,0.598184804
55295,-0.251383887,0.598485868
1025,-0.144308777,0.598542227
8446,0.15215228,0.598821237
51071,-0.198478156,0.598869464
123207,0.137568328,0.598977828
23219,-0.139150101,0.599053048
158326,-0.320989756,0.599067953
23544,-0.310255945,0.599216276
4296,0.220190296,0.599363473
8767,0.203946964,0.599420877
124446,-0.130450408,0.599479775
7694,0.272252041,0.59949896
7707,0.155729592,0.599555621
54681,-0.185887641,0.59973593
338773,0.31412597,0.600073159
64770,0.277216857,0.600228636
84811,0.151962827,0.600311846
10193,-0.148637059,0.600426283
114659,-0.267900495,0.600643997
163590,0.159214584,0.600868362
55857,-0.164663472,0.600988441
91624,0.234155095,0.601215574
79753,0.211583898,0.60127869
23498,0.323603952,0.601286779
79672,0.14987759,0.601319757
9806,-0.297555078,0.601520344
27327,-0.140259003,0.601629438
23522,0.234903864,0.602163275
3720,0.135112731,0.602254388
55709,-0.140228878,0.602380134
252839,-0.311878364,0.602441229
5596,0.244034176,0.602811222
26762,-0.324174886,0.602869316
3550,-0.124683814,0.602873623
27433,0.224409771,0.603029524
5740,0.348200003,0.603088118
10081,0.154983636,0.603177819
375298,0.380248778,0.603457675
23042,-0.109846418,0.603587129
65117,0.167984709,0.604128784
7543,0.125970925,0.604348858
55540,-0.191955494,0.604405567
7544,-0.565836872,0.60447169
1043,0.32567096,0.604528066
9711,0.142768574,0.604944624
84826,0.212461726,0.605185854
55140,0.139854803,0.605188865
2268,0.197171563,0.60569556
64426,0.158121223,0.60578567
57187,-0.145793696,0.605921312
1964,0.134152277,0.606160994
2274,0.256851524,0.606218279
11174,0.252529522,0.606822949
10993,-0.318569476,0.606908023
6659,0.332565437,0.607057041
3840,-0.163979729,0.607101479
29126,0.198097165,0.607226729
144100,0.240422528,0.607617745
875,0.24888908,0.607804318
54623,0.136337054,0.607828011
5693,0.143244981,0.607904565
219670,0.176759971,0.607958652
55758,0.200130208,0.608267621
79587,0.13801217,0.608287485
51673,-0.266277053,0.608368119
30968,0.153923565,0.60844348
83879,0.348293531,0.608562077
374900,0.143858115,0.608720802
29088,0.141637779,0.608806587
10395,-0.189845354,0.608914495
115111,0.243815022,0.608960621
79088,0.129527268,0.609051
6045,0.156602509,0.609082863
867,-0.142289981,0.60963005
56160,0.148482086,0.609715291
5187,0.232661179,0.609742182
55617,0.146081273,0.609902328
84939,-0.152712975,0.610260006
55636,0.212809943,0.610457709
56951,0.221652175,0.610488518
389203,-0.134270664,0.61053781
56180,-0.22456404,0.610737012
9342,-0.118224992,0.611012296
915,-0.352199878,0.611305707
51092,-0.129890045,0.611443987
5321,-0.223665748,0.611521793
128061,-0.152951108,0.611616586
5873,0.212085704,0.611692001
123169,-0.150127016,0.611725435
388324,-0.211460376,0.611889212
6903,-0.174246588,0.611915868
1501,-0.181130419,0.611961223
51375,0.159751119,0.612147448
5743,-0.32169814,0.612621818
11073,0.125325664,0.612825119
80135,0.157890614,0.613189896
79778,0.183272479,0.613481581
79717,0.156789554,0.613802571
9409,-0.155452262,0.613898927
117143,-0.13688664,0.613946161
2909,-0.135195026,0.613987349
6877,-0.227501109,0.614113977
100133957,-0.246765576,0.614409537
51654,-0.179730198,0.614554995
11129,0.132163264,0.6146898
54553,0.154791768,0.614700714
150737,0.162306175,0.614725702
83942,0.337482412,0.614897427
284695,0.141603863,0.615077191
7637,-0.143048414,0.61509224
128308,0.204714943,0.615123866
643338,0.213202813,0.61512784
6697,0.172329025,0.615411987
200933,0.171653704,0.615445075
220929,-0.183180406,0.615489496
9734,-0.180598371,0.615500317
80174,0.165071956,0.615577132
285148,-0.135396576,0.615649478
23325,0.172563584,0.615654494
6936,-0.14463134,0.61575822
7639,0.139881531,0.615910918
5701,0.205274675,0.615915422
150776,0.20323337,0.616043461
9318,-0.247416479,0.616069258
23774,0.202044566,0.616433732
5700,0.132808111,0.616485287
56062,0.290466887,0.616486705
9577,0.161821261,0.617127181
9710,-0.155608252,0.617212047
63933,0.106559741,0.617433315
9678,-0.124319278,0.617463919
54934,0.135802815,0.617553252
114294,-0.232100713,0.617686689
5918,0.225510108,0.61769406
55251,0.138227211,0.617983583
11061,0.331326871,0.617986766
9,-0.338116056,0.618063502
347404,-0.270789842,0.618485128
3420,0.11876058,0.618519072
55254,0.245499554,0.618697759
85012,-0.156233838,0.618733533
6428,0.139316551,0.619096085
27245,0.302921849,0.619102473
100499177,-0.148646533,0.619245648
11278,-0.144748005,0.619316476
1513,0.190506779,0.619443562
6840,0.228262878,0.619670492
2650,0.305894105,0.619701388
26959,-0.150108334,0.619752906
160760,-0.129842909,0.61988749
90416,-0.111976584,0.620184639
55163,0.14638492,0.620460855
90139,0.271019889,0.620509354
57291,0.153833666,0.620682537
728431,-0.273087392,0.621103286
25896,-0.137414132,0.621386548
26505,0.175136841,0.621499248
7150,-0.193096665,0.621572439
57526,0.24041893,0.622314694
90809,-0.184937674,0.622320846
9213,0.158824812,0.622854931
27,0.169665617,0.622875041
8875,-0.36141319,0.622972365
84989,-0.168371235,0.623029054
652,0.249182511,0.62317496
80380,0.345354768,0.623306908
84889,0.409326568,0.623510336
201626,-0.104476177,0.623552918
6772,0.209378955,0.623553599
10268,0.231299881,0.623705951
8897,0.137503642,0.624463975
2995,0.245541152,0.624676667
124245,0.134515931,0.625171885
55223,0.215404829,0.625213103
92400,-0.121949837,0.625592991
8649,-0.18609528,0.625847619
51611,-0.158665664,0.625853004
7466,-0.172902705,0.62626198
4702,-0.210532847,0.626504209
6612,0.112401714,0.626510419
9535,0.231411218,0.626752701
6002,0.217970395,0.626804759
9052,0.506003944,0.627013115
57099,0.162977276,0.627029095
5093,0.160375165,0.627202902
80764,0.190530426,0.627253475
494551,0.231400319,0.627291393
54540,-0.136081654,0.627459961
11093,-0.271285854,0.627660887
4913,0.217436092,0.627661402
203245,0.209623135,0.627682933
730051,0.150798575,0.627987194
79161,-0.196566817,0.627996619
388272,-0.148177776,0.628277754
54497,-0.117126478,0.628353565
9532,0.16440356,0.628488119
4189,0.192037903,0.628757193
221786,0.145186111,0.629161019
140680,0.170325784,0.629190184
9628,0.291022744,0.629197302
6404,-0.220759017,0.629345863
257407,0.176787779,0.629407444
79087,0.159098678,0.629465007
643180,0.186868034,0.629583606
22906,0.102330279,0.62982747
10319,0.230520949,0.629940515
55654,0.136269296,0.630787957
6091,0.150721493,0.630890282
10134,0.252350416,0.630953027
9826,-0.145036827,0.631041246
9205,0.18510784,0.631045646
51271,0.168600298,0.631145029
30011,0.165988321,0.631176758
57728,0.167496432,0.631520477
55571,-0.120640268,0.631742394
11164,-0.140304052,0.631873271
9588,-0.121271162,0.631976556
4089,0.109646415,0.632573603
94081,0.108278554,0.632851521
6120,-0.118513106,0.632874392
9440,0.108846585,0.632891265
1301,0.44692606,0.632948637
92521,-0.132480406,0.633078315
255812,0.302686869,0.633098346
10154,-0.129098555,0.633323495
5757,-0.140487176,0.633372294
80115,0.301710054,0.633375545
28982,-0.222440539,0.633450466
53947,-0.253921541,0.63355906
10458,-0.200948385,0.633649985
4638,-0.319960208,0.633695705
257218,-0.135066564,0.633903833
51230,0.122867937,0.634011677
26000,0.152125621,0.634182997
9730,0.226934852,0.634337032
79726,-0.109142928,0.63436624
6206,-0.156139164,0.634461632
2803,-0.137800564,0.634569938
4858,-0.204203954,0.634573353
5921,-0.166615681,0.634653271
10745,-0.144181011,0.634764895
84547,-0.144057487,0.634996835
51400,-0.170185757,0.635160314
7227,0.13920947,0.635295243
9823,0.20920717,0.635443621
11052,-0.124507006,0.635447386
1659,0.112490959,0.635516945
2799,0.191905083,0.635772592
5919,0.2749791,0.635836992
27254,0.169816211,0.635887818
8971,0.238238096,0.636340749
2040,-0.161348874,0.636384634
26009,-0.125601695,0.636705087
79754,-0.241867893,0.636842209
50839,-0.272342768,0.636967532
9063,-0.147913219,0.637019066
130355,-0.207099734,0.63736387
51119,0.126455007,0.637380495
284069,-0.284094221,0.637470025
51692,0.161387631,0.637534595
94240,-0.19355389,0.637543425
7514,0.200985005,0.637833505
122809,-0.158259193,0.638330512
152302,0.15305802,0.638404102
9100,0.114723536,0.638864462
4836,-0.100992882,0.638977132
8822,-0.320789654,0.639403725
4069,-0.23545935,0.639937739
55671,0.111076259,0.640062565
8233,-0.141934851,0.640106005
10717,-0.126507976,0.640169996
160,0.163116961,0.640221432
3992,-0.130056443,0.640430292
404550,0.23899967,0.640781038
819,-0.113440607,0.640839516
5686,0.119828863,0.641013094
8976,0.110168089,0.641061986
7126,0.114165373,0.641133725
142,0.123607235,0.641273051
689,-0.171926096,0.641519784
284408,0.210160024,0.641581154
57654,0.190487967,0.642043179
2570,0.258975137,0.642063238
860,0.287761305,0.642063366
6207,-0.16415854,0.642121728
167227,-0.126827428,0.6421329
140890,0.120112468,0.64215684
10475,-0.284578007,0.642349047
84306,-0.13854389,0.642468162
54995,0.145316199,0.642503819
2766,-0.234219756,0.642594421
60684,-0.134117902,0.642627509
2895,-0.272129077,0.642925989
1112,-0.11991188,0.643099343
51118,-0.139484303,0.643586149
79640,-0.194404566,0.643649128
5789,-0.1749021,0.643745786
64772,0.172443762,0.643748146
2495,-0.155743584,0.644039368
55665,0.156846106,0.644136696
9425,-0.109401658,0.644370043
285154,0.360626774,0.644480583
160428,0.145075015,0.644750341
5445,-0.153355243,0.644911867
27042,0.15586464,0.644993266
22899,-0.282237056,0.645103187
10592,-0.17425098,0.645287119
83959,-0.291982774,0.645620456
3674,0.241846637,0.645632019
91523,-0.221867825,0.645638377
7036,0.287972941,0.645782216
9988,0.116733543,0.646088177
54554,0.147396265,0.64610387
155054,-0.177908019,0.646424761
4835,-0.135633453,0.646429381
113263,0.166356882,0.646500879
406,0.134947881,0.646621723
54961,-0.201929376,0.646791097
3660,0.118643161,0.646824116
59307,0.222360585,0.646847309
9276,0.130383667,0.647234648
56916,0.226640709,0.647259326
60559,-0.118988775,0.647305733
441094,0.209960303,0.647862546
285755,-0.227630923,0.647867842
51371,0.162508855,0.648099664
1785,0.131277525,0.648273411
22985,0.133604989,0.648609218
57569,-0.187857779,0.648633116
124222,-0.220327225,0.648679685
55003,0.125278792,0.648707183
6093,-0.129949306,0.648766862
2593,-0.16754004,0.648927959
6257,0.107829327,0.649127789
2059,-0.155008891,0.649239034
5376,0.161874234,0.649332716
6502,0.144825298,0.64941528
1840,-0.252751042,0.649563898
10283,-0.099599339,0.649584301
9111,-0.208111782,0.649665424
57184,-0.138197983,0.649667074
9812,0.113911415,0.649919366
2730,-0.146104006,0.650081955
56956,0.454355819,0.650186002
65264,0.090905593,0.650189589
140838,0.175525711,0.650250094
151242,-0.330370346,0.650347017
388341,0.19125838,0.650374597
140771,0.192451174,0.650644464
284402,-0.269939215,0.650662768
51552,-0.117789281,0.650795567
51308,-0.172540389,0.65079631
51108,0.102976076,0.650805202
5097,-0.151795487,0.651070175
23608,-0.110257364,0.651253973
148206,-0.136976308,0.651569201
57348,0.25330873,0.651624116
10424,-0.114031137,0.651836633
64131,0.189289628,0.651858685
147650,0.227259279,0.651859506
54820,0.137925066,0.651953145
55333,0.257382782,0.6520171
10617,-0.11303047,0.652049323
64708,0.096636356,0.652321891
5996,-0.302304718,0.652373757
260294,0.208833843,0.653432428
387,-0.12302409,0.653510423
65977,-0.177208179,0.653854358
284759,0.222589574,0.654019488
9967,0.099487013,0.65402429
5962,0.147953896,0.654110254
240,0.222413337,0.654356291
5122,0.277194981,0.654364436
91010,0.116615528,0.654617115
23011,-0.116018648,0.654684527
79869,0.106173533,0.655009352
4538,0.319543195,0.655202139
79073,0.123282509,0.655516067
645676,0.158783127,0.655526965
9801,-0.100123646,0.655804169
50650,0.113845808,0.655812863
10891,0.25117352,0.655952138
283298,-0.313624634,0.656255341
5957,-0.264231686,0.656257593
171392,-0.09962002,0.656633735
55186,0.133163476,0.656767328
56935,-0.206602251,0.656842973
4211,0.134142497,0.656852035
5066,-0.179916693,0.656900953
80317,-0.172032145,0.656945374
5538,-0.109110056,0.657031309
64761,0.205831601,0.657085713
90952,0.155788872,0.657102851
90987,-0.13487641,0.65711694
8876,-0.328649289,0.657171146
3570,0.159450575,0.6574154
129807,0.350408365,0.657504201
283385,-0.23799376,0.657690899
139596,-0.111568819,0.657718575
6125,0.162235713,0.657889596
10528,0.101869777,0.657895591
375775,-0.195062133,0.658112184
442213,0.284096524,0.658134388
85409,-0.281370015,0.65814855
57604,-0.197203593,0.658225526
6196,-0.175999145,0.658519411
388165,0.164503107,0.658669222
200634,0.239981637,0.658878965
23269,-0.102479943,0.658956807
5611,-0.166559737,0.659031816
64788,0.152960913,0.659263838
1528,-0.124429347,0.659453401
23643,-0.283265583,0.659793413
3642,0.289389948,0.659844508
113146,0.29829867,0.659870387
92293,-0.401197399,0.66000598
158293,-0.20151756,0.660288764
50813,-0.103935741,0.660410298
27352,-0.155565793,0.660581297
9885,-0.098172008,0.661038529
401399,0.300848165,0.661257102
22893,0.214588681,0.661911215
375743,0.118384258,0.662137606
54928,-0.099685691,0.662199587
7189,-0.150888677,0.66227898
221481,0.193922877,0.662316643
10063,-0.141457969,0.66233065
4641,0.225469461,0.662343012
10899,0.089100089,0.662553517
9786,-0.147855415,0.662652678
55366,-0.161810632,0.662764436
150290,0.158948124,0.662779075
79090,0.141173845,0.662810482
5830,-0.10501394,0.663169917
6450,-0.264427089,0.663173207
84905,-0.167355498,0.663234543
998,-0.139554307,0.663321609
64789,-0.218904406,0.663509707
5244,0.209879786,0.663578862
1429,0.146961529,0.663787307
55588,0.143096035,0.663873242
84299,0.101485358,0.663880995
10846,-0.200654879,0.664511273
56254,-0.101717805,0.664788165
64135,-0.230887998,0.664799036
3592,0.193235346,0.66498148
5524,-0.123000821,0.664984328
728752,0.179345683,0.665092303
23024,0.196506422,0.665351637
7375,-0.129375106,0.66542489
388695,0.153306689,0.665542928
10561,-0.254358681,0.665794127
131965,0.111365703,0.665823066
85013,-0.202316897,0.665889674
865,0.128791075,0.666149888
55353,0.119500846,0.666373559
114880,-0.184196168,0.666762828
729799,-0.173333044,0.666782338
10940,0.199777945,0.666795507
944,-0.307092114,0.666843872
83853,-0.193224919,0.667031148
123036,0.216563929,0.6670349
55000,-0.113744108,0.66717435
283464,-0.15650396,0.66718736
4037,-0.229032147,0.667354297
7538,0.232625124,0.667493517
51569,0.217533112,0.667599101
127829,0.248782233,0.667805076
196951,-0.138946418,0.667899053
1441,0.152998775,0.667909986
100287902,-0.166473323,0.668013536
2531,-0.122506777,0.668050745
10213,0.127860659,0.668113628
26520,-0.122174989,0.668118394
9869,-0.143362913,0.668449055
3687,0.153830605,0.668791448
6152,-0.1317162,0.668841019
10457,0.24443051,0.668915023
84191,0.171856045,0.668944405
6251,-0.130081205,0.669105557
79833,0.16280457,0.669414404
25966,0.154041497,0.669920877
101927832,0.202685432,0.669931103
10969,0.098983183,0.669952536
387066,-0.218780975,0.669976886
331,-0.093604891,0.669988325
55900,0.142099022,0.670345358
5931,0.114228236,0.670502293
5201,-0.118679534,0.67052028
7850,-0.272115514,0.670796355
23041,-0.175778336,0.670804697
9414,0.184168554,0.671586593
113000,0.228867294,0.671673011
7884,0.111205858,0.671722492
147965,0.134624969,0.671782878
677832,0.142980935,0.671815909
221302,-0.143164982,0.671857364
56983,-0.117165438,0.672188305
4504,0.210709785,0.672906956
167410,-0.259211086,0.672970821
79735,0.133746556,0.673025946
55172,-0.13342394,0.673593476
9380,-0.139832872,0.673821679
51501,-0.122831739,0.673842213
150383,0.132081553,0.673939978
23102,0.138427531,0.674114569
506,-0.115138406,0.674239125
56947,-0.100107335,0.674331402
7456,0.132312713,0.674564399
51338,0.309984485,0.674864018
22938,-0.126144261,0.675070052
2784,-0.242190025,0.675473373
391,-0.143879028,0.675610782
23200,-0.142232679,0.675723489
10565,-0.119377158,0.67618334
54965,0.091374487,0.676344813
25912,-0.093654271,0.676372174
54760,-0.228585726,0.676576754
25960,-0.159177947,0.676596618
122961,0.103589427,0.676819358
226,0.165878849,0.676824104
152815,-0.138351399,0.676844648
22936,-0.16070759,0.677132111
23049,-0.122240339,0.677211966
51759,-0.103420214,0.6772606
57018,-0.176182232,0.67772019
4520,-0.11698128,0.677752404
84645,0.249913919,0.678185228
57404,0.123046839,0.678326469
57763,0.150218764,0.67832675
345222,0.214813829,0.678350722
80349,-0.109005891,0.678433017
5928,0.092169466,0.679323906
150962,0.168522693,0.679332232
8317,0.14773677,0.679437214
51004,-0.122959652,0.679562365
6192,0.537837523,0.679786036
51660,-0.161243033,0.679860738
55234,0.093536969,0.6801169
23317,0.115305177,0.680506229
23220,-0.233108395,0.680506306
100532746,0.11868837,0.680638724
203523,0.128870537,0.680699084
22868,0.122556925,0.680770907
286207,0.173228982,0.680813422
400657,0.190951289,0.68122886
292,-0.113013109,0.681800708
2175,-0.101018933,0.681842792
55207,-0.109919716,0.682084227
619383,0.222424021,0.68241729
51175,-0.158378996,0.68253139
55258,-0.22177704,0.682803842
65992,0.163556004,0.68284206
1373,-0.218038806,0.682915628
4703,0.162520782,0.683043819
27130,0.119545084,0.683156206
10730,-0.119079686,0.683232718
54970,-0.179361217,0.683309185
9371,-0.098923323,0.683310311
54539,0.097752799,0.683449295
128869,0.118964755,0.683512897
730087,0.215879582,0.683753051
2313,0.188141106,0.684033343
4688,0.175324907,0.684042048
115948,0.229896214,0.684273351
10735,-0.138336516,0.684393808
1487,-0.205705967,0.685060992
4067,0.215617737,0.685496102
4076,0.108556355,0.685632177
89927,-0.162227406,0.685732804
25782,0.130484482,0.685951373
1660,0.074878407,0.686128421
6230,0.126795901,0.686151876
115703,-0.161577997,0.686172667
10233,0.144038292,0.686347175
22836,-0.118111903,0.686523869
5571,0.121060464,0.686661114
9754,0.151971601,0.686738888
57623,0.169730324,0.686903995
55075,0.156108356,0.687014767
85016,0.247830545,0.687057642
138050,-0.085509948,0.687205856
65220,0.183294023,0.687243647
10125,-0.208735253,0.687315732
9877,-0.150993771,0.687325628
59274,0.200501669,0.687392226
114821,-0.235991684,0.687498689
53371,0.091235069,0.687597639
9282,0.088829996,0.687825925
168455,0.210154708,0.688457602
23512,-0.092329054,0.688969146
11030,0.17520398,0.689045279
130814,0.145514293,0.689199113
11147,-0.126524609,0.68959137
57109,-0.118227171,0.689804236
25957,-0.113268654,0.690078998
10890,0.099592315,0.69030638
55573,0.112065067,0.690316255
93973,0.112448934,0.690486323
105375304,-0.228378855,0.690528882
348654,0.151061109,0.690770239
54768,-0.22213787,0.690949309
22990,-0.107079622,0.69095903
92610,0.1897792,0.691138333
55650,0.13506852,0.691572644
79811,-0.097501178,0.691625698
10423,0.09192829,0.691640629
127281,0.16126959,0.691781151
25771,-0.122448406,0.691808817
5965,-0.15835584,0.691933906
23386,-0.117022641,0.691970163
5786,-0.094353329,0.692239275
366,-0.275716458,0.692459368
400073,-0.110001917,0.693047445
4301,-0.110557742,0.693280354
8775,-0.111152313,0.693368178
6578,0.210381785,0.69346184
1106,0.106254385,0.693555759
54832,-0.130968598,0.693922441
3292,0.171379323,0.69401458
2885,0.096305707,0.694500343
80313,-0.17226655,0.694565801
57413,-0.224487511,0.694597761
3949,0.184870657,0.694624414
152992,-0.205523347,0.694851379
4154,0.09559232,0.695182679
9349,-0.127978371,0.695278985
89932,0.230422994,0.695319718
3716,-0.109727485,0.695441132
375035,-0.156596484,0.695488454
1138,0.217469239,0.695525932
9605,-0.137081065,0.695529358
196463,0.123317316,0.695607597
5631,-0.096089976,0.695919059
1278,-0.26762719,0.695978854
3643,0.158767164,0.696030476
25851,0.177303628,0.696068124
23293,0.19083821,0.696106706
101927193,-0.243562742,0.696226138
64859,0.253506036,0.69632361
11257,-0.138638482,0.696632738
6461,0.16758022,0.696720672
245,-0.156178391,0.696876934
1340,-0.082907351,0.697042832
1434,-0.096206342,0.697536223
9040,-0.109813776,0.69805053
9138,0.155297573,0.698179713
100505738,-0.184310017,0.69822177
163702,-0.180392324,0.698819858
3265,0.148774042,0.699091582
92241,0.162728481,0.699279573
259282,0.130785493,0.699361789
7096,-0.232496084,0.699378534
285962,0.215714722,0.699534548
5908,-0.125897087,0.699996045
55783,0.130038066,0.700046438
93953,0.141266689,0.70018132
10625,-0.092751852,0.700211061
11269,-0.219291376,0.700264954
10456,0.073556766,0.700303137
54660,0.28512425,0.700394776
55843,-0.175404398,0.700724266
4916,-0.122329002,0.701043489
146923,0.119127481,0.701350592
100,0.170822122,0.701416784
7695,0.104420193,0.701680041
57805,0.133123917,0.701959206
79673,0.12736149,0.702090535
597,0.299397355,0.702207993
285761,-0.199284393,0.702365793
10627,-0.166143001,0.702368928
27349,0.148720597,0.702516779
27075,-0.183067709,0.702620371
23326,0.108413537,0.702829042
65012,0.185959878,0.702843754
22890,0.127871049,0.703018451
222663,0.336494067,0.703218442
2956,0.1014666,0.703411664
25923,-0.15554779,0.703604134
51661,0.17307281,0.703634572
222643,0.203436643,0.703644796
27341,0.169716911,0.703779475
51068,0.120313632,0.703804108
84955,0.097736656,0.703819389
51095,-0.119298542,0.703940734
10987,-0.092507211,0.703971715
92960,-0.192341985,0.703996026
126282,0.140699424,0.704475776
56252,0.137144802,0.704648215
6642,-0.112793935,0.705267873
145508,0.1092698,0.705315119
51706,0.189336104,0.705455926
284613,0.191828165,0.705716259
5082,-0.094777158,0.705996808
259289,0.371274089,0.706028503
51566,-0.123379936,0.706141607
6300,0.174808382,0.706287275
23352,-0.126015416,0.706482622
23113,0.11593705,0.70648445
55502,-0.268742015,0.706512196
80335,0.0783681,0.706598103
153642,0.16500547,0.706677186
6189,0.115997409,0.706880368
22795,0.184994717,0.706950945
955,-0.120918858,0.70713431
10190,-0.108843296,0.707251683
363,0.162089189,0.707319132
129787,-0.11429429,0.707835414
8671,0.181048468,0.707977276
285367,0.108990687,0.708014892
4481,0.266059203,0.708165649
10347,-0.211778873,0.708304061
4289,-0.167675705,0.708311268
92283,0.112120702,0.708358599
144245,-0.273033003,0.708474063
57414,-0.127902948,0.708488931
79630,-0.162269356,0.708690484
7745,0.101717505,0.709022242
9701,-0.122021443,0.709213263
54856,0.100800722,0.709229579
23256,-0.09043598,0.709473406
51181,0.120501694,0.709481396
5155,0.148271282,0.709628154
85236,-0.211509376,0.709838201
4233,0.286251263,0.709864459
56894,-0.084576869,0.710204731
100506779,-0.091099588,0.710213818
4137,0.235812388,0.710232256
6850,0.171156511,0.710579717
3607,0.147510147,0.710721291
91801,0.122412331,0.710798265
55739,-0.107664739,0.710871973
79959,-0.088470967,0.710974663
55841,0.131005545,0.711156848
55656,-0.101202031,0.711167996
10422,0.111297397,0.711443275
5294,-0.190251091,0.711662216
55748,0.091074736,0.711788179
10746,-0.103287285,0.711851569
55201,-0.129282834,0.711871014
4781,0.169431024,0.711890953
51069,0.098085389,0.711897013
50861,-0.204546133,0.712968171
56776,0.128345804,0.71303609
10901,0.133317603,0.713180666
286262,-0.186508834,0.713324372
1757,0.190397652,0.713404324
55775,0.135221379,0.713580931
537,-0.106948578,0.71381377
128346,0.292945488,0.713976819
4802,-0.095316828,0.714098777
4661,0.324830875,0.714160452
1499,-0.123529591,0.714524118
85397,0.334817154,0.714632042
29801,-0.148563439,0.714933558
1173,-0.103925047,0.715234964
84105,0.136633931,0.715256114
374879,0.139351635,0.715441185
91252,0.129039537,0.715791574
388730,-0.123272257,0.715933014
23357,-0.108998305,0.716038782
201163,0.119952095,0.716393169
200186,-0.125503873,0.716574118
317762,-0.169097774,0.716668637
80216,0.156926849,0.71672253
84340,0.140332508,0.716763487
23524,0.124553699,0.716842318
65057,0.131456286,0.716946839
254887,-0.205827849,0.717034198
54925,-0.13457955,0.717286312
54510,-0.17330218,0.717299233
514,-0.106222067,0.717381372
100093630,0.165756853,0.717462057
283234,0.149656569,0.71755209
7752,0.130051315,0.717779782
6988,-0.10830416,0.718264301
594,0.112862585,0.718357959
201176,0.138858672,0.718366384
64768,-0.102357187,0.7185274
64231,-0.282026662,0.718581881
51061,0.103219351,0.718585409
10988,0.081296691,0.718640467
2987,0.114832471,0.718710845
1356,0.282227237,0.718817726
100302692,-0.099025667,0.718874423
9127,-0.193524115,0.718946314
11143,0.108360025,0.719042877
54829,-0.269168041,0.719425047
2107,0.108679722,0.719691504
1281,-0.347394925,0.71971005
5204,0.11691272,0.719788177
8801,0.145276574,0.720001518
9585,-0.157716116,0.720046275
79659,0.108646203,0.720054738
56893,0.114630808,0.720214696
55672,0.0984428,0.720366622
7016,0.141253966,0.720366929
6634,0.091313337,0.720377428
2786,0.204572504,0.720404008
81889,0.200944759,0.720570934
63876,-0.159221924,0.720731424
10363,-0.087106231,0.720851106
2580,-0.08363306,0.720876732
9169,-0.099834318,0.721024204
8402,0.129142429,0.721113777
6385,-0.166916455,0.721246399
374659,0.161815252,0.721305514
85025,0.122132574,0.721323861
22882,-0.102887863,0.721327529
84503,-0.092633203,0.721399327
4489,-0.207371978,0.721476589
57464,-0.145045921,0.721562407
57488,0.098865882,0.721625935
7840,0.116807202,0.721898057
153918,-0.194405425,0.721942795
140825,0.154336383,0.721996064
9684,0.146748781,0.72203768
7251,0.092114782,0.722067285
196383,-0.105909129,0.722296236
5283,0.10317498,0.722463526
257019,-0.160876335,0.722479662
8824,0.089692941,0.722511522
88455,-0.107491039,0.722561184
5213,0.157114107,0.722660535
9595,0.159328686,0.722743788
397,0.184616425,0.722764222
10471,0.112150513,0.722879818
1877,0.143316258,0.723002353
10907,-0.085371069,0.723400935
140685,0.196727372,0.72376812
27257,0.084905545,0.723771701
92345,0.097960663,0.724108288
575,-0.278647396,0.724164553
10575,0.083025464,0.724377731
51030,-0.120596683,0.724432921
79137,0.097678306,0.72454161
199870,-0.078167521,0.724541918
